clip,lang,direction,clip_seconds,cold,pipeline_ms,asr_ms,nmt_ms,tts_ms,server_ms,source,tts_engine,audio_bytes,tts_error,cer,wer,reference,recognized
bench/clips/public/sat/indicvoices-sat_00517_96d0a2bd_d5b2_4035_9122_f9f69debea89_1_c.wav,sat,sat-to-hi,3.9,False,1868.5,805.0,666.0,384.0,1855.0,model,piper,75308,,0.034,0.333,ᱚᱻᱟᱪᱪᱷᱟ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱟᱫᱚ ᱱᱚᱣᱟ ᱫᱚ,ᱚ ᱟᱪᱪᱷᱟ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱟᱫᱚ ᱱᱚᱣᱟ ᱫᱚ
bench/clips/public/sat/indicvoices-sat_00548_4785074604167799_chunk_2.wav,sat,sat-to-hi,6.69,False,2354.4,1118.0,934.0,287.0,2340.0,model,piper,187436,,0.034,0.5,ᱢᱚᱱᱛᱨᱤᱠᱚ ᱱᱤᱭᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱡᱟᱛᱮ ᱱᱤᱭᱟᱹ ᱢᱚᱱᱛᱨᱤᱫᱚᱠᱚ ᱜᱚᱱᱚᱱᱟᱭᱮᱫ ᱠᱚᱣᱟ,ᱢᱚᱱᱛᱨᱤ ᱠᱚ ᱱᱤᱭᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱡᱟᱛᱮ ᱱᱤᱭᱟᱹ ᱢᱚᱱᱛᱨᱤ ᱫᱚᱠᱚ ᱜᱚᱱᱚᱱᱟᱭᱮᱫ ᱠᱚᱣᱟ
bench/clips/public/sat/indicvoices-sat_00551_4785074604167799_chunk_5.wav,sat,sat-to-hi,6.78,False,2281.2,1098.0,813.0,358.0,2268.0,model,piper,178732,,0.094,0.444,ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱥᱚᱢᱟᱡᱽ ᱟᱨ ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱚᱠᱚᱢ ᱩᱱᱱᱚᱭᱚᱱ ᱞᱟᱹᱜᱤᱫᱵᱚᱱ,ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱥᱚᱢᱟᱡᱽ ᱟᱨ ᱟᱫᱤᱵᱟᱥᱤᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱚᱠᱚᱢ ᱩᱱᱱᱚᱭᱚᱱ ᱞᱟᱹᱜᱤᱫ ᱵᱚᱱ
bench/clips/public/sat/indicvoices-sat_00596_d4d1fac4_314f_4c57_8766_9d23792c5b95_0_c.wav,sat,sat-to-hi,8.4,False,2378.6,1191.0,781.0,391.0,2364.0,model,piper,161836,,0.145,0.364,ᱠᱚᱦᱰᱟ ᱚᱱᱟ ᱱᱤᱛᱚᱜ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱠᱤᱞᱳ ᱦᱤᱥᱟᱹᱵ ᱠᱷᱟᱱ ᱪᱚᱞᱞᱤᱥ ᱨᱩᱯᱤᱭᱟ ᱠᱤᱞᱳ,ᱦᱮᱸ ᱠᱚᱦᱚᱸᱰᱟ ᱚᱱᱠᱟ ᱱᱤᱛᱚᱜ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱠᱤᱞᱳ ᱦᱤᱥᱟᱹᱵ ᱠᱷᱟᱱ ᱪᱟᱞᱤᱥ ᱨᱩᱯᱤᱭᱟ ᱠᱤᱞᱳ
bench/clips/public/sat/indicvoices-sat_00608_d4d1fac4_314f_4c57_8766_9d23792c5b95_0_c.wav,sat,sat-to-hi,6.02,False,2102.4,997.0,725.0,368.0,2090.0,model,piper,106028,,0.3,0.625,ᱦᱮᱸ ᱜᱟᱡᱚᱨ ᱫᱚ ᱥᱟᱱᱰᱮ ᱫᱤᱱ ᱠᱚᱨᱮᱜᱮ ᱴᱷᱤᱠᱼᱟ ᱦᱮᱸ,ᱵᱟᱡᱟᱨ ᱫᱚ ᱥᱟᱱᱰᱮ ᱫᱤᱱ ᱠᱚᱨᱮ ᱜᱮ ᱴᱷᱤᱠᱟ
bench/clips/public/sat/indicvoices-sat_00628_8ca68fda_37d3_4072_9e73_111d719ce420_1_c.wav,sat,sat-to-hi,3.94,False,1945.4,794.0,905.0,233.0,1933.0,model,piper,98348,,0.038,0.2,ᱢᱚᱥᱞᱟ ᱠᱚ ᱟᱛᱮᱫ ᱤᱥᱤᱱ ᱦᱩᱭᱩᱜᱼᱟ,ᱢᱚᱥᱞᱟ ᱠᱚ ᱟᱛᱮᱜ ᱤᱥᱤᱱ ᱦᱩᱭᱩᱜᱼᱟ
bench/clips/public/sat/indicvoices-sat_00640_8ca68fda_37d3_4072_9e73_111d719ce420_1_c.wav,sat,sat-to-hi,7.4,False,2614.5,1382.0,938.0,280.0,2601.0,model,piper,228908,,0.033,0.182,ᱦᱮᱸ ᱦᱟᱹᱠᱩ ᱫᱚ ᱯᱳᱭᱞᱳ ᱥᱟᱞᱟ ᱠᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱟᱨᱯᱚᱨ ᱟᱹᱨᱩᱵᱽ ᱥᱟᱯᱷᱟ ᱠᱟᱛᱮᱫ,ᱦᱮᱸ ᱦᱟᱹᱠᱩ ᱫᱚ ᱯᱳᱭᱞᱳ ᱥᱟᱞᱟ ᱠᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱟᱨᱯᱚᱨ ᱟᱹᱨᱩᱵ ᱥᱟᱯᱷᱟ ᱠᱟᱛᱮᱜ
bench/clips/public/sat/indicvoices-sat_00677_7194659a_f99d_44a4_94e0_2fa4cfb6b228_0_c.wav,sat,sat-to-hi,7.86,False,2645.4,1311.0,961.0,360.0,2632.0,model,piper,317484,,0.093,0.182,ᱦᱮᱸ ᱮᱱᱮᱡ ᱠᱚ ᱢᱳᱴᱟᱢᱩᱴᱤ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱥᱟᱨ ᱱᱤᱛᱚᱜ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱟᱹᱞᱤᱧ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱠᱟᱜ ᱜᱮᱭᱟ ᱟᱹᱞᱤᱧᱟᱜ ᱮᱱᱮᱡ ᱠᱚᱫᱚ ᱱᱤᱛᱚᱜ ᱫᱚ ᱴᱷᱤᱠ ᱜᱮᱭᱟ,ᱦᱚᱸ ᱮᱱᱮᱡ ᱠᱚ ᱢᱳᱴᱟᱢᱩᱴᱤ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱥᱟᱨ ᱱᱤᱛᱚᱜ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱜᱮᱭᱟ ᱟᱹᱞᱤᱧ ᱫᱚᱞᱤᱧ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱟᱠᱟᱫ ᱜᱮᱭᱟ ᱟᱹᱞᱤᱧᱟᱜ ᱮᱱᱮᱡ ᱠᱚᱫᱚ ᱱᱤᱛᱚᱜ ᱫᱚ ᱴᱷᱤᱠ ᱜᱮᱭᱟ
bench/clips/public/sat/indicvoices-sat_00757_2a4dcf73_a4e9_4fa9_9ddc_a5b65fdbde2e_0_c.wav,sat,sat-to-hi,7.63,False,2526.4,1213.0,964.0,334.0,2510.0,model,piper,274988,,0.096,0.125,ᱥᱮᱭᱟ ᱥᱮᱭᱟ ᱥᱚᱜ ᱠᱟᱱᱟ ᱟᱨ ᱛᱤᱡᱩ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱟᱹᱰᱤ ᱠᱷᱟᱨᱟᱯ ᱫᱟᱜ ᱠᱟᱱ ᱠᱷᱟᱨᱟᱯ ᱜᱮᱛᱟᱭᱟ ᱩᱱᱤ ᱫᱚ ᱫᱟᱜ ᱫᱚ ᱟᱞᱚᱯᱮ ᱟᱹᱜᱩ ᱵᱟᱲᱟᱭᱟ,ᱥᱮᱭᱟ ᱥᱮᱭᱟ ᱥᱚᱜ ᱠᱟᱱᱟ ᱟᱨ ᱛᱤᱡᱩ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱟᱹᱰᱤ ᱠᱷᱟᱨᱟᱯ ᱫᱟᱜ ᱠᱟᱱ ᱠᱷᱟᱨᱟᱯ ᱜᱮᱛᱟᱭᱟ ᱩᱱᱤ ᱫᱚ ᱚᱲᱟᱜ ᱫᱚ ᱟᱞᱚᱯᱮ ᱟᱹᱜᱩ ᱵᱟᱲᱟᱭᱟ
bench/clips/public/sat/indicvoices-sat_00783_a7a1d9bc_a9fd_40b7_af97_33eb029ee991_0_c.wav,sat,sat-to-hi,8.02,False,2262.9,1261.0,545.0,419.0,2225.0,model,piper,84524,,0.056,0.286,ᱱᱤᱛᱚᱜ ᱫᱚ ᱦᱟᱞᱠᱟ ᱤᱱᱠᱟᱹ ᱵᱮᱥ ᱧᱚᱜ ᱠᱟᱱᱟᱞᱤᱧ,ᱱᱤᱛᱳᱜ ᱫᱚ ᱦᱟᱞᱠᱟ ᱤᱱᱠᱟᱹ ᱵᱮᱥ ᱧᱚᱜ ᱠᱟᱫᱟᱞᱤᱧ
bench/clips/public/sat/indicvoices-sat_00784_a7a1d9bc_a9fd_40b7_af97_33eb029ee991_0_c.wav,sat,sat-to-hi,9.52,False,2525.5,1232.0,811.0,467.0,2510.0,model,piper,177708,,0.094,0.5,ᱠᱟᱹᱢᱤᱭ ᱠᱟᱫ ᱜᱮᱭᱟᱭ ᱛᱟᱦᱚᱞᱮ ᱤᱱᱠᱟᱹ ᱱᱤᱛᱮᱜ ᱴᱷᱤᱠ ᱫᱷᱟᱨᱟ ᱜᱮᱞᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱜᱼᱟ,ᱠᱟᱹᱢᱤᱭᱟᱠᱟᱫ ᱜᱮᱭᱟᱭ ᱯᱟᱞᱮ ᱤᱱᱠᱟᱹ ᱱᱤᱛᱳᱜ ᱴᱷᱤᱠ ᱫᱷᱟᱨᱟ ᱜᱮᱞᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱫᱼᱟ
bench/clips/public/sat/indicvoices-sat_00824_4785074604159481_chunk_13.wav,sat,sat-to-hi,3.72,False,1590.5,718.0,585.0,274.0,1578.0,model,piper,43564,,0.2,0.5,ᱜᱤᱞᱟᱹᱥ ᱠᱟᱯ,ᱜᱤᱞᱟᱹᱥᱠᱟ ᱠᱟᱯ
bench/clips/public/sat/indicvoices-sat_00829_4785074604121122_chunk_1.wav,sat,sat-to-hi,7.57,False,2699.7,1463.0,903.0,320.0,2686.0,model,piper,208428,,0.042,0.333,ᱫᱩ ᱦᱟᱡᱟᱨ ᱮᱢ ᱮᱞ ᱥᱟᱯᱷᱟᱞ ᱯᱷᱤᱞᱴᱟᱨ ᱜᱨᱟᱣᱩᱱᱰᱱᱟᱴ ᱚᱭᱮᱞ ᱫᱟᱢ ᱠᱤ ᱱᱚ ᱥᱚ ᱴᱟᱠᱟ ᱠᱷᱚᱱ ᱠᱚᱢ,ᱫᱩ ᱦᱟᱡᱟᱨ ᱮᱢᱮᱞ ᱥᱟᱯᱷᱟᱞ ᱯᱷᱤᱞᱴᱟᱨ ᱜᱨᱟᱣᱩᱱᱰᱱᱟᱴ ᱳᱭᱮᱞ ᱫᱟᱢ ᱠᱤ ᱱᱚᱥᱚ ᱴᱟᱠᱟ ᱠᱷᱚᱱ ᱠᱚᱢ
