clip,lang,direction,clip_seconds,cold,pipeline_ms,asr_ms,nmt_ms,tts_ms,server_ms,source,tts_engine,audio_bytes,tts_error,cer,wer,reference,recognized
bench/clips/public/hi/fleurs-hi_00064_1844.wav,hi,hi-to-sat,6.24,False,2555.6,846.0,1079.0,617.0,2541.0,model,piper,296492,,0.041,0.059,चांद की सतह चट्टानों और धूल से बनी है चांद की बाहरी परत को क्रस्ट कहते हैं,चांद की सतह चट्टानों और धूल से बनी है चांद की बाहरी परत को कृष्ट कहते हैं
bench/clips/public/hi/fleurs-hi_00067_1974.wav,hi,hi-to-sat,5.82,False,2162.2,869.0,847.0,430.0,2146.0,model,piper,217132,,0.015,0.077,इसी तरह पुरुषों के लिए घुटनों को ढंकने वाले ट्राउज़र पहनना ज़रूरी है,इसी तरह पुरुषों के लिए घुटनों को ढकने वाले ट्राउजर पहनना ज़रूरी है
bench/clips/public/hi/fleurs-hi_00075_1993.wav,hi,hi-to-sat,9.78,False,3544.7,1288.0,1590.0,649.0,3528.0,model,piper,338988,,0.033,0.133,अटलांटिक तूफ़ान मौसम का दसवां तूफ़ान उपोष्णकटिबंधीय तूफ़ान जेरी आज अटलांटिक महासागर में बना है,अटलांटिक तूफान मौसम का दसवां तूफान उपोष्ण कटिबंधित तूफान जेरी आज अटलांटिक महासागर में बना है
bench/clips/public/hi/fleurs-hi_00102_1998.wav,hi,hi-to-sat,8.58,False,2828.6,998.0,1178.0,635.0,2811.0,model,piper,348204,,0.009,0.038,उनके पैरों में पपड़ियां और पंजे हैं वे अंडे देते हैं और वे किसी टी-रेक्स की तरह अपने दो पीछे वाले पैरों पर चलते हैं,उनके पैरों में पपड़ियां और पंजे हैं वे अंडे देते हैं और वे किसी टी रैक्स की तरह अपने दो पीछे वाले पैरों पर चलते हैं
bench/clips/public/hi/fleurs-hi_00114_1741.wav,hi,hi-to-sat,7.62,False,2794.8,975.0,1091.0,713.0,2779.0,model,piper,293932,,0.069,0.13,उत्तर की ओर के बड़े क्षेत्र में आबादी बहुत ही कम है और कुछ इलाकों में तो लगभग कोई इंसानी आबादी नहीं है,उत्तर की ओर के बड़े क्षेत्र में आबादी बहुत ही कम है और कुछ इलाकों में तो लगभग कोई इंसानी आबादी है ही नहीं
bench/clips/public/hi/fleurs-hi_00122_1747.wav,hi,hi-to-sat,4.74,False,2216.5,830.0,892.0,478.0,2201.0,model,piper,171052,,0.024,0.125,लूना को साथी पहलवानों ने भी श्रद्धांजलि दी,लोना को साथी पहलवानों ने भी श्रद्धांजलि दी
bench/clips/public/hi/fleurs-hi_00126_1988.wav,hi,hi-to-sat,9.9,False,2618.4,1170.0,993.0,440.0,2603.0,model,piper,219180,,0.167,0.118,1920 के दशक के दौरान ज़्यादातर नागरिकों और देशों में शांतिवाद और अलगाव का नज़रिया प्रचलित था,नाइनटीन ट्वेंटी के दशक के दौरान ज़्यादातर नागरिकों और देशों में शांतिवाद और अलगाव का नज़रिया प्रचलित था
bench/clips/public/hi/fleurs-hi_00127_2007.wav,hi,hi-to-sat,7.8,False,3237.9,1055.0,1368.0,801.0,3224.0,model,piper,399404,,0.04,0.2,यू.एस. कॉर्प्स ऑफ़ इंजीनियर्स ने अंदाजा लगाया कि 6 इंच बारिश पहले से क्षतिग्रस्त बांधों को तोड़ सकती है,यूएस कॉर्प्स ऑफ इंजीनियर्स ने अंदाजा लगाया कि छह इंच बारिश पहले से क्षतिग्रस्त बाधों को तोड़ सकती है
bench/clips/public/hi/fleurs-hi_00135_1761.wav,hi,hi-to-sat,9.84,False,3142.4,1146.0,1343.0,636.0,3125.0,model,piper,359980,,0.018,0.042,फ़ोटोग्राफ़रों ने बाद में एक वृद्ध महिला की जगह ले ली क्योंकि उसे शौचालय जाना ज़रूरी था मेंडोज़ा को गोली मार दी गई थी,फोटोग्राफरों ने बाद में एक वृद्ध महिला की जगह ले ली क्योंकि उसे शौचालय जाना ज़रूरी था मडोजा को गोली मार दी गई थी
bench/clips/public/hi/fleurs-hi_00141_1692.wav,hi,hi-to-sat,8.52,False,2774.1,972.0,1082.0,704.0,2757.0,model,piper,431660,,0.011,0.059,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीज़ियम और आयोडीन की पहचान की गई है,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीजियम और आयोडीिन की पहचान की गई है
bench/clips/public/hi/fleurs-hi_00145_1988.wav,hi,hi-to-sat,8.7,False,2606.6,1057.0,1014.0,520.0,2591.0,model,piper,319532,,0.144,0.176,1920 के दशक के दौरान ज़्यादातर नागरिकों और देशों में शांतिवाद और अलगाव का नज़रिया प्रचलित था,उन्नीस सौ बीस के दशक के दौरान ज़्यादातर नागरिकों और देशों में शांतिवाद और अलगाव का नज़रिया प्रचलित था
bench/clips/public/hi/fleurs-hi_00148_1891.wav,hi,hi-to-sat,7.44,False,2597.6,948.0,1179.0,457.0,2584.0,model,piper,305708,,0.013,0.067,लक्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किया गायक राजू खंडेलवाल उनके साथ थे,ल्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किया गायक राजू खंडेलवाल उनके साथ थे
bench/clips/public/hi/fleurs-hi_00150_1691.wav,hi,hi-to-sat,9.9,False,2722.4,1045.0,1071.0,591.0,2708.0,model,piper,415788,,0.03,0.087,चुनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटी फ़र्म के लिए यह एक समस्या है,चनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटी फॉम के लिए यह एक समस्या है
bench/clips/public/hi/fleurs-hi_00157_1918.wav,hi,hi-to-sat,8.88,False,2618.3,969.0,1068.0,565.0,2602.0,model,piper,405036,,0.041,0.083,सुंदरबन को यूनेस्को द्वारा विश्व धरोहर घोषित किया है जंगल का वह हिस्सा जो भारत में है उसको सुंदरबन नेशनल पार्क कहा जाता है,सुंदरबन को यूनेस्को द्वारा विश्व रोहर घोषित किया गया है जंगल का वह हिस्सा जो भारत में है उसको सुंदरबन नेशनल पार्क कहा जाता है
bench/clips/public/hi/fleurs-hi_00159_1941.wav,hi,hi-to-sat,5.64,False,2084.2,763.0,910.0,396.0,2069.0,model,piper,231468,,0.0,0.0,ये जोड़े अपने बच्चे के लिए गोद लेने की योजना बनाने का विकल्प चुन सकते हैं,ये जोड़े अपने बच्चे के लिए गोद लेने की योजना बनाने का विकल्प चुन सकते हैं
bench/clips/public/hi/fleurs-hi_00162_1876.wav,hi,hi-to-sat,9.24,False,2799.0,1127.0,1082.0,577.0,2785.0,model,piper,319020,,0.036,0.095,उत्तरी मैरिएनस इमरजेंसी प्रबंधन कार्यलय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई थी,उत्तरी मेरियंस इमरजेंसी प्रबंधन कार्यालय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई थी
bench/clips/public/hi/fleurs-hi_00165_1754.wav,hi,hi-to-sat,9.96,False,2816.0,974.0,1198.0,628.0,2800.0,model,piper,286764,,0.025,0.158,पपड़ी पतली होने के कारण आस-पास पर कई मारिया होंगी लावा के लिए सतह पर बढ़ना आसान था,पपड़ी पतली होने के कारण आसपास पर कई मारियां होंगी लावा के लिए सतह पर बढ़ना आसान था
bench/clips/public/hi/fleurs-hi_00166_1679.wav,hi,hi-to-sat,7.38,False,2263.3,929.0,943.0,376.0,2247.0,model,piper,222764,,0.057,0.214,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है,एरो स्मिथ ने अपने दौरे के अपने सेहत संगीत कार्यक्रमों को रद्द कर दिया है
bench/clips/public/hi/fleurs-hi_00173_1823.wav,hi,hi-to-sat,9.0,False,2928.7,1039.0,1287.0,588.0,2914.0,model,piper,356396,,0.008,0.04,यातायात बहाव दो बिंदुओं के बीच व्यक्तिगत चालकों और वाहनों की गतिविधि और एक दूसरे के साथ की जाने वाली पारस्परिक क्रिया का अध्ययन है,यातायात भहाव दो बिंदुओं के बीच व्यक्तिगत चालकों और वाहनों की गतिविधि और एक दूसरे के साथ की जाने वाली पारस्परिक क्रिया का अध्ययन है
bench/clips/public/hi/fleurs-hi_00174_1880.wav,hi,hi-to-sat,8.16,False,2167.3,923.0,805.0,424.0,2152.0,model,piper,260140,,0.016,0.067,इस प्रकार जब पेंसिल आई तो यह कई लोगों के लिए एक अच्छी दोस्त थी,इस प्रकार जब पेेंसिल आई तो यह कई लोगों के लिए एक अच्छी दोस्त थी
bench/clips/public/hi/fleurs-hi_00178_1754.wav,hi,hi-to-sat,9.54,False,2684.0,1033.0,1102.0,534.0,2669.0,model,piper,343084,,0.037,0.211,पपड़ी पतली होने के कारण आस-पास पर कई मारिया होंगी लावा के लिए सतह पर बढ़ना आसान था,पपड़ी पतली होने के कारण आसपास पर कईी मारियां होंगी लावा के लिए सतह पर बढ़ना आसान था
bench/clips/public/hi/fleurs-hi_00183_1838.wav,hi,hi-to-sat,7.32,False,2196.9,876.0,893.0,412.0,2181.0,model,piper,223276,,0.0,0.0,गीज़ा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है,गीजा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है
bench/clips/public/hi/fleurs-hi_00185_1762.wav,hi,hi-to-sat,6.84,False,2335.3,863.0,1095.0,363.0,2321.0,model,piper,228396,,0.048,0.167,यह बीमारी सूअरों के कारण होती है जो बाद में मच्छरों के माध्यम से मनुष्यों में आती है,यह बीमारी सुअरों के कारण होती है जो बाद में मच्छरों के माध्यम से मनुष्यों में आ जाती है
bench/clips/public/hi/fleurs-hi_00188_1757.wav,hi,hi-to-sat,7.68,False,2534.6,1018.0,1000.0,502.0,2520.0,model,piper,313900,,0.23,0.464,केवल जर्म-लाइन कोशिकाओं में वृद्धि बच्चों तक पहुंच सकती है जबकि अन्य कहीं होने वाली वृद्धि से कोशिकाएं नष्ट हो सकती हैं या कैंसर हो सकता है,केवल जर्म लाइन कोशिका में वृद्धिपतों तक पहुंच सकती जकि अनन््य होने वाली वृद्धि से कोशिकाएं नष्ट कर सकती है यह अपन समझता है
bench/clips/public/hi/fleurs-hi_00190_1885.wav,hi,hi-to-sat,6.24,False,2183.5,851.0,947.0,371.0,2169.0,model,piper,240684,,0.171,0.412,10 00-11 00 बजे एमडीटी के बीच यार्ड में कैदियों द्वारा आग लगा दी गई थी,दस से ग्यारह बजे एम डी टी के बीच यार्ड में कैदियों द्वारा आग लगा दी गई थी
bench/clips/public/hi/fleurs-hi_00192_1912.wav,hi,hi-to-sat,9.48,False,2764.0,1103.0,1120.0,526.0,2748.0,model,piper,278572,,0.009,0.048,अधिकांश छोटे द्वीप स्वतंत्र राष्ट्र हैं या फ़्रांस से संबंधित हैं और लग्ज़री बीच रिसॉर्ट के रूप में जाने जाते हैं,अधिकांश छोटे द्वीप स्वतंत्र राष्ट्र हैं या फ्रांस से संबंधित हैं और लग्ज़री बीच रििसॉर्ट के रूप में जाने जाते हैं
bench/clips/public/hi/fleurs-hi_00217_1745.wav,hi,hi-to-sat,7.68,False,2598.4,893.0,1110.0,582.0,2584.0,model,piper,372780,,0.02,0.105,प्राकृतिक वातावरण में पौधे सबसे अच्छे दिखते हैं इसलिए सिर्फ एक नमूने को भी हटाने के प्रलोभन को रोकें,प्राकृतिक वातावरण में पौधे सबसे अच्छे दिखेते हैं इसलिए सिर्फ एक नमूने को भी हटाने के प्रलोभन को रोकेें
bench/clips/public/hi/fleurs-hi_00226_1917.wav,hi,hi-to-sat,8.94,False,2485.6,937.0,1031.0,500.0,2469.0,model,piper,311340,,0.0,0.0,रोम में अलग-अलग जगहों पर कई बड़े टेलीविज़न स्क्रीन लगाए गए ताकि लोग समारोह देख सकें,रोम में अलग अलग जगहों पर कई बड़े टेलीविज़न स्क्रीन लगाए गए ताकि लोग समारोह देख सकें
bench/clips/public/hi/fleurs-hi_00227_2002.wav,hi,hi-to-sat,7.56,False,2280.8,863.0,988.0,414.0,2265.0,model,piper,271916,,0.0,0.0,यह डिवाइस को हवा में मूव करके खिलाड़ियों को एक्शन और मूवमेंट कंट्रोल करने की अनुमति देगा,यह डिवाइस को हवा में मूव करके खिलाड़ियों को एक्शन और मूवमेंट कंट्रोल करने की अनुमति देगा
bench/clips/public/hi/fleurs-hi_00232_1679.wav,hi,hi-to-sat,6.36,False,1985.6,846.0,812.0,313.0,1971.0,model,piper,176684,,0.0,0.0,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है
bench/clips/public/hi/fleurs-hi_00237_1891.wav,hi,hi-to-sat,6.12,False,2349.1,893.0,985.0,457.0,2335.0,model,piper,326188,,0.053,0.2,लक्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किया गायक राजू खंडेलवाल उनके साथ थे,ल्खा सिंह ने छप्पन भोोग भजन भी प्रस्तुत किए गायक राजू खंडेलवाल उनके साथ थे
bench/clips/public/hi/fleurs-hi_00240_1698.wav,hi,hi-to-sat,9.12,False,2726.3,1065.0,1068.0,577.0,2710.0,model,piper,419884,,0.058,0.2,ब्रह्मांड की सभी वस्तुएं पदार्थ से बनी हैं सारे पदार्थ सूक्ष्तम कणों से बनें हैं जिन्हें अणु कहा जाता है,ब्रह्मांड की सभी वस्तुएँ पदार्थ से बनी हैं सारे पदार्थ सूक्ष्मतम कणों से बने हैं जिन्हें अनु का कहा जाता है
bench/clips/public/hi/fleurs-hi_00247_1770.wav,hi,hi-to-sat,8.88,False,2406.2,911.0,977.0,505.0,2393.0,model,piper,308780,,0.012,0.105,यह तर्कसंगत लग रहा है क्योंकि ऐसा महसूस नहीं होता है कि पृथ्वी चल रही है है कि नहीं,यह तर्क संगत लग रहा है क्योंकि ऐसा महसूस नहीं होता है कि पृथ्वी चल रही है है कि नहीं
bench/clips/public/hi/fleurs-hi_00251_1687.wav,hi,hi-to-sat,8.76,False,2353.3,950.0,981.0,407.0,2338.0,model,piper,297516,,0.023,0.118,अलगाव और पुनर्संयोजन भिन्नता प्रत्येक पीढ़ी के साथ दो पूलों के बीच आगे-पीछे होती रहती है,अलगाव और पुनर्सयोजन भिन्नता प्रत्येक पीढ़ी के साथ दो पुलों के बीच आगे पीछे होती रहती है
bench/clips/public/hi/fleurs-hi_00253_1844.wav,hi,hi-to-sat,7.32,False,2037.7,1001.0,990.0,26.0,2017.0,model,cache,296492,,0.041,0.059,चांद की सतह चट्टानों और धूल से बनी है चांद की बाहरी परत को क्रस्ट कहते हैं,चांद की सतह चट्टानों और धूल से बनी है चांद की बाहरी परत को कृष््ट कहते हैं
bench/clips/public/hi/fleurs-hi_00268_1846.wav,hi,hi-to-sat,9.24,False,2522.2,772.0,1142.0,596.0,2510.0,model,piper,442412,,0.108,0.12,इस प्रारूप सबसे सरल पूर्ण-संख्या अनुपात प्राप्त करने के लिए बारह से भाग देना के अभिमुखता अनुपात को इसलिए 3:2 कहा जाता है।,इस प्रारूप सबसे सरल पूर्ण संख्या अनुपात प्राप्त करने के लिए बारह से भाग देना क्या अभिमुखता अनुपात को इसलिए तीन बिलंबों कहा जाता है
bench/clips/public/hi/fleurs-hi_00282_2006.wav,hi,hi-to-sat,6.36,False,2221.6,735.0,986.0,488.0,2209.0,model,piper,347180,,0.033,0.111,कैल्शियम और पोटैशियम जैसे तत्वों को धातु माना जाता है बेशक चांदी और सोने जैसी धातुएं भी हैं,कैल्शियम और पोटैशियम जैसे तत्त्वों को धातु माना जाता है बेशक चांदी और सोने जैसी धातुए भी हैं
bench/clips/public/hi/fleurs-hi_00286_1994.wav,hi,hi-to-sat,9.6,False,2323.7,950.0,873.0,485.0,2309.0,model,piper,356908,,0.04,0.1,यह कहने की कोई ज़रूरत नहीं कि यदि आप रोमांस लैंग्वेज़ जानते हैं तो आपके लिए पुर्तगाली सीखना आसान होगा,य कहने की कोई जरूरत नहीं है कि यदि आप रोमांस लैंग्वेज जानते हैं तो आपके लिए पुर्तगाली सीखना आसान होगा
bench/clips/public/hi/fleurs-hi_00293_1851.wav,hi,hi-to-sat,9.3,False,2859.2,937.0,1217.0,691.0,2846.0,model,piper,565804,,0.019,0.136,चीर धाराएं समुद्र तट पर लगकर लौटने वाली लहरों का प्रवाह होता है अक्सर एक चट्टान या इसी तरह के पदार्थों पर,चीरधाराएं समुद्र तट पर लगाकर लौटने वाली लहरों का प्रवाह होता है अक्सर एक चट्टान या इसी तरह के पदार्थों पर
bench/clips/public/hi/fleurs-hi_00294_1661.wav,hi,hi-to-sat,8.4,False,2212.6,852.0,852.0,495.0,2199.0,model,piper,346156,,0.0,0.0,यह कहते हुए कि वे चीन के आर्थिक उत्पादन के आधार पर बनाए जाएंगे उन्होंने कटौती के लिए कोई आंकड़ा निर्धारित नहीं किया,यह कहते हुए कि वे चीन के आर्थिक उत्पादन के आधार पर बनाए जाएंगे उन्होंने कटौती के लिए कोई आंकड़ा निर्धारित नहीं किया
bench/clips/public/hi/fleurs-hi_00295_1691.wav,hi,hi-to-sat,8.04,False,2335.5,814.0,941.0,564.0,2320.0,model,piper,427052,,0.01,0.043,चुनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटी फ़र्म के लिए यह एक समस्या है,चुनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटे फर्म के लिए यह एक समस्या है
bench/clips/public/hi/fleurs-hi_00303_1821.wav,hi,hi-to-sat,8.1,False,2190.1,846.0,947.0,383.0,2176.0,model,piper,268844,,0.024,0.143,मस्तिष्क विकृति और व्यवहार के बीच संबंध अनुसंधान में वैज्ञानिकों का समर्थन करते हैं,मस्तिष्क विकृति और व्यवहार के बीच संबं्ध अनुसंधन में वैज्ञानिकों का समर्थन करते हैं
bench/clips/public/hi/fleurs-hi_00306_1871.wav,hi,hi-to-sat,6.18,False,1738.2,702.0,731.0,291.0,1724.0,model,piper,197164,,0.02,0.2,मध्यपूर्व की गर्म जलवायु में घर उतना ज़रूरी नहीं था,मध्य पूर्व की गर्म जलवायु में घर उतना जरूरी नहीं था
bench/clips/public/hi/fleurs-hi_00313_1728.wav,hi,hi-to-sat,6.96,False,1981.7,790.0,889.0,289.0,1968.0,model,piper,201772,,0.134,0.143,गोभी का जूस अम्लीय या आधारभूत क्षारीय रसायन के आधार पर रंग बदलता है,गोभी का जूस अमलीय या आधारभूत रसायन के आधार पर रंग बदलता है
bench/clips/public/hi/fleurs-hi_00326_1976.wav,hi,hi-to-sat,7.08,False,2270.5,745.0,937.0,575.0,2256.0,model,piper,459820,,0.01,0.118,मध्य क्रम के बल्लेबाज सचिन तेंदुलकर और राहुल द्रविड़ ने अच्छा प्रदर्शन किया और शतकीय साझेदारी बनाई,मध्यक्रम के बल्लेबाज सचिन तेंदुलकर और राहुल द्रविड़ ने अच्छा प्रदर्शन किया और शतकीय साझेदारी बनाई
bench/clips/public/hi/fleurs-hi_00327_1910.wav,hi,hi-to-sat,5.94,False,1691.1,637.0,640.0,401.0,1678.0,model,piper,217132,,0.014,0.071,ऐसा माना जाता है कि पेरिस के निवासी अहंकारी असभ्य और अभिमानी होते हैं,ऐसा माना जाता है कि पेरिस की निवासी अहंकारी असभ्य और अभिमानी होते हैं
bench/clips/public/hi/fleurs-hi_00336_1791.wav,hi,hi-to-sat,4.14,False,1647.9,606.0,734.0,296.0,1635.0,model,piper,230956,,0.034,0.154,चीज़ों पर कुछ बनाकर या खरोंच कर इस जगह को नुक़सान न पहुंचाएं,चीजों पर कुछ बनाकर या खरोच कर इस जगह को नुकसान न पहुंचाए
bench/clips/public/hi/fleurs-hi_00343_1860.wav,hi,hi-to-sat,7.02,False,1938.0,762.0,733.0,430.0,1925.0,model,piper,338476,,0.0,0.0,राज्यपाल के कार्यालय ने बताया कि घायलों में से उन्नीस पुलिस अधिकारी थे,राज्यपाल के कार्यालय ने बताया कि घायलों में से उन्नीस पुलिस अधिकारी थे
bench/clips/public/hi/fleurs-hi_00349_1692.wav,hi,hi-to-sat,7.62,False,1755.5,771.0,943.0,20.0,1734.0,model,cache,431660,,0.0,0.0,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीज़ियम और आयोडीन की पहचान की गई है,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीजियम और आयोडीन की पहचान की गई है
bench/clips/public/hi/fleurs-hi_00352_1840.wav,hi,hi-to-sat,9.0,False,2268.6,714.0,1031.0,511.0,2256.0,model,piper,415276,,0.067,0.138,इटली के कई अन्य शहरों और दुनिया के बाकी हिस्सों में खासकर पोलैंड में इस तरह के सेटअप बनाए गए थे जिन्हें बड़ी संख्या में लोगों ने देखा था,इटली के कई अन्य शहरों और दुनिया के बाकी हिस्सों में खासकर पोलैंड में इस तरह के सेटअप बनाए गए थे जिन्हें बड़ी संख्या में लोग देखने आते थे
bench/clips/public/hi/fleurs-hi_00354_1947.wav,hi,hi-to-sat,9.9,False,2093.6,908.0,770.0,399.0,2077.0,model,piper,276012,,0.076,0.091,टुकड़ियों के पहुंचने से पहले 1800 के दशक से हैती का कभी-भी बीमारियों से जुड़ी समस्याओं से सामना नहीं हुआ था,टुकड़ियों के पहुंचने से पहले अठारह सौ के दशक से हैती का कभी भी बीमारियों से जुड़ी समस्याओं से सामना नहीं हुआ था
bench/clips/public/hi/fleurs-hi_00359_1839.wav,hi,hi-to-sat,9.36,False,1834.5,871.0,624.0,325.0,1819.0,model,piper,152620,,0.062,0.167,स्कीइंग मार्ग को एक हाईकिंग लंबी पैदल यात्रा मार्ग जैसा ही सोचें।,स्कीम मार्ग को एक हाइकिंग लंबी पैदल यात्रा मार्ग जैसा ही सोचें
bench/clips/public/hi/fleurs-hi_00360_1750.wav,hi,hi-to-sat,6.42,False,1712.6,695.0,707.0,298.0,1700.0,model,piper,200236,,0.0,0.0,यह खोज पक्षियों में पंखों के विकास की पूरी जानकारी भी प्रदान करती है,यह खोज पक्षियों में पंखों के विकास की पूरी जानकारी भी प्रदान करती है
bench/clips/public/hi/fleurs-hi_00362_1772.wav,hi,hi-to-sat,6.72,False,1841.1,778.0,726.0,325.0,1829.0,model,piper,217644,,0.0,0.0,इसलिए यह माना जा रहा है कि नोटेशन को सिर्फ़ एक लेबल के रूप में जोड़ा गया था,इसलिए यह माना जा रहा है कि नोटेशन को सिर्फ एक लेबल के रूप में जोड़ा गया था
bench/clips/public/hi/fleurs-hi_00364_1817.wav,hi,hi-to-sat,7.62,False,1746.9,757.0,681.0,295.0,1734.0,model,piper,184364,,0.06,0.125,हालांकि शेंगेन ज़ोन इस मामले में कुछ हद तक एक देश की तरह काम करता है,हालांकि शेंगन ज़ोन इस मामले में एक हद तक एक देश की तरह काम करता है
bench/clips/public/hi/fleurs-hi_00367_1876.wav,hi,hi-to-sat,9.48,False,2012.8,849.0,767.0,384.0,2001.0,model,piper,303148,,0.027,0.095,उत्तरी मैरिएनस इमरजेंसी प्रबंधन कार्यलय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई थी,उत्तरी मैरिएनस इमरजेंसी प्रबंधन कार्यालय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई है
