clip,lang,direction,clip_seconds,cold,pipeline_ms,asr_ms,nmt_ms,tts_ms,server_ms,source,tts_engine,audio_bytes,tts_error,cer,wer,reference,recognized
bench/clips/public/sat/indicvoices-sat_00342_e2538259_5fe2_4b36_941c_a037d52e0d88_1_c.wav,sat,sat-to-hi,3.21,False,1808.2,631.0,342.0,823.0,1795.0,model,piper,113196,,0.4,0.333,ᱦᱮᱸ ᱦᱮᱸ ᱡᱚᱦᱟᱨ ᱜᱮ ᱡᱚᱦᱟᱨ ᱜᱮ,ᱦᱮᱸ ᱦᱮᱸ ᱡᱚᱦᱟᱨ ᱜᱮ ᱦᱮᱸ ᱡᱚᱦᱟᱨ ᱜᱮ ᱡᱚᱦᱟᱨ
bench/clips/public/sat/indicvoices-sat_00355_4785074604090091_chunk_1.wav,sat,sat-to-hi,8.1,False,2533.2,1240.0,914.0,365.0,2519.0,model,piper,293932,,0.115,0.357,ᱥᱟᱥᱛᱷᱚ ᱵᱟᱵᱚᱛ ᱛᱮ ᱵᱤᱨᱵᱷᱩᱢ ᱨᱮ ᱡᱮᱴᱟ ᱢᱟᱱᱮ ᱥᱚᱨᱠᱟᱨ ᱢᱟᱱᱮ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱵᱟᱨᱦᱮ ᱪᱟᱞᱟᱣ ᱠᱟᱱᱛᱟᱦᱮᱸᱫᱼᱟ ᱠᱤᱱᱛᱩ,ᱥᱟᱥᱛᱷᱚ ᱵᱟᱵᱚᱫ ᱵᱚᱞᱛᱮ ᱵᱤᱨᱵᱷᱩᱢ ᱨᱮ ᱡᱮᱴᱟ ᱢᱟᱱᱮ ᱥᱚᱨᱠᱟᱨ ᱢᱟᱱᱮ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱵᱟᱨᱦᱮ ᱪᱟᱞᱟᱣᱮᱫ ᱠᱟᱱ ᱛᱟᱦᱮᱱᱟ ᱠᱤᱱᱛᱩ
bench/clips/public/sat/indicvoices-sat_00364_4785074604090091_chunk_10.wav,sat,sat-to-hi,5.67,False,2431.2,992.0,1066.0,360.0,2417.0,model,piper,285228,,0.127,0.467,ᱟᱨ ᱡᱮᱴᱟ ᱧᱮᱞ ᱟᱠᱟᱫᱟ ᱢᱟᱱᱮ ᱠᱳᱵᱷᱤᱴ ᱱᱟᱭᱤᱱᱴᱤ ᱟᱹᱰᱤ ᱢᱚᱦᱟ ᱢᱟᱨᱤ ᱫᱩᱦᱟᱡᱟᱨ ᱩᱱᱱᱤᱥ ᱨᱮ ᱦᱳᱭ ᱟᱠᱟᱱᱟ,ᱟᱨ ᱡᱮᱴᱟᱧ ᱧᱮᱞ ᱟᱠᱟᱫᱟ ᱢᱟᱱᱮ ᱠᱳᱵᱷᱤᱰ ᱱᱟᱭᱤᱱᱴᱤ ᱡᱮᱴᱟ ᱟᱹᱰᱤ ᱢᱚᱦᱟᱢᱟᱨᱤ ᱫᱩᱦᱟᱡᱟᱨ ᱩᱱᱤᱥ ᱨᱮ ᱦᱩᱭ ᱟᱠᱟᱱᱟ
bench/clips/public/sat/indicvoices-sat_00369_4785074604185236_chunk_2.wav,sat,sat-to-hi,5.92,False,2056.2,910.0,438.0,692.0,2040.0,model,piper,79404,,0.0,0.0,ᱮᱠ ᱨᱮ ᱢᱤᱫ ᱜᱮᱞ ᱵᱟᱨ ᱯᱷᱟᱹᱜᱩᱱ ᱵᱚᱸᱜᱟ,ᱮᱠ ᱨᱮ ᱢᱤᱫ ᱜᱮᱞ ᱵᱟᱨ ᱯᱷᱟᱹᱜᱩᱱ ᱵᱚᱸᱜᱟ
bench/clips/public/sat/indicvoices-sat_00422_0f0fd12f_8795_4165_8427_1bd3f325c51c_1_c.wav,sat,sat-to-hi,6.36,False,2240.0,1004.0,914.0,309.0,2227.0,model,piper,235052,,0.081,0.273,ᱟᱪᱪᱷᱟ ᱛᱟᱦᱚᱞᱮ ᱟᱞᱤᱧ ᱮᱸ ᱮᱢᱵᱩᱞᱮᱱᱥ ᱥᱟᱶᱛᱮ ᱢᱤᱫᱴᱮᱱ ᱜᱟᱱ ᱱᱟᱨᱥ ᱞᱤᱧ ᱠᱩᱞᱮᱭᱟ,ᱟᱪᱪᱷᱟ ᱛᱟᱦᱚᱞᱮ ᱟᱹᱞᱤᱧ ᱮᱢᱵᱩᱞᱮᱱᱥ ᱥᱟᱶᱛᱮ ᱢᱤᱫᱴᱮᱱ ᱜᱟᱱ ᱱᱟᱨᱥ ᱞᱤᱧ ᱠᱩᱞᱤᱭᱟ
bench/clips/public/sat/indicvoices-sat_00457_b163fdd0_38b1_4b54_8a8b_4741a10c3bf0_1_c.wav,sat,sat-to-hi,6.96,False,2211.6,1121.0,668.0,410.0,2199.0,model,piper,110124,,0.049,0.1,ᱟᱢ ᱚ ᱥᱩᱞᱮᱠᱷᱟ ᱪᱮᱫ ᱞᱟᱹᱭ ᱢᱮ ᱪᱮᱫ ᱠᱚ ᱠᱷᱚᱵᱚᱨ ᱠᱚ,ᱟᱢ ᱚ ᱥᱮᱠᱷᱟ ᱪᱮᱫ ᱞᱟᱹᱭ ᱢᱮ ᱪᱮᱫ ᱠᱚ ᱠᱷᱚᱵᱚᱨ ᱠᱚ
bench/clips/public/sat/indicvoices-sat_00466_b163fdd0_38b1_4b54_8a8b_4741a10c3bf0_1_c.wav,sat,sat-to-hi,7.58,False,2219.2,1016.0,820.0,368.0,2204.0,model,piper,162348,,0.119,0.308,ᱟᱞᱮ ᱦᱚᱸ ᱵᱟᱦᱟ ᱢᱮᱱᱟᱜ ᱵᱟᱦᱟ ᱦᱚᱸ ᱵᱮᱥ ᱜᱮ ᱥᱚᱨᱦᱟᱭ ᱠᱚᱦᱚᱸ ᱤᱭᱟᱹ ᱠᱚ ᱟᱨᱚ,ᱟᱞᱮ ᱦᱚᱸ ᱵᱟᱦᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱵᱟᱦᱟ ᱦᱚᱸ ᱵᱟᱥᱜᱮ ᱥᱚᱦᱚᱨᱟᱭ ᱠᱚᱦᱚᱸ ᱤᱭᱟᱹ ᱠᱚ ᱟᱨᱚ
bench/clips/public/sat/indicvoices-sat_00493_4785074604198170_chunk_1.wav,sat,sat-to-hi,8.88,False,2474.3,1235.0,871.0,354.0,2460.0,model,piper,237100,,0.18,0.778,ᱫᱟᱠᱟᱼᱩᱛᱩ ᱤᱥᱤᱱ ᱫᱚ ᱵᱮᱥᱜᱤᱧ ᱵᱟᱲᱟᱭᱟ ᱟᱨ ᱚᱱᱟᱫᱚ ᱤᱥᱤᱱ ᱠᱚᱦᱚᱸ,ᱫᱟᱠᱟ ᱩᱛᱩ ᱤᱥᱤᱱ ᱫᱚ ᱟᱹᱰᱤ ᱵᱮᱥᱜᱮᱧ ᱵᱟᱰᱟᱭᱟ ᱟᱨ ᱚᱱᱟ ᱫᱚ ᱤᱥᱤᱱ ᱠᱚᱦᱚᱸ
bench/clips/public/sat/indicvoices-sat_00517_96d0a2bd_d5b2_4035_9122_f9f69debea89_1_c.wav,sat,sat-to-hi,3.9,False,2070.2,863.0,727.0,465.0,2055.0,model,piper,73772,,0.034,0.333,ᱚᱻᱟᱪᱪᱷᱟ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱟᱫᱚ ᱱᱚᱣᱟ ᱫᱚ,ᱚ ᱟᱪᱪᱷᱟ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱟᱫᱚ ᱱᱚᱣᱟ ᱫᱚ
bench/clips/public/sat/indicvoices-sat_00548_4785074604167799_chunk_2.wav,sat,sat-to-hi,6.69,False,2219.3,1003.0,902.0,300.0,2205.0,model,piper,188460,,0.034,0.5,ᱢᱚᱱᱛᱨᱤᱠᱚ ᱱᱤᱭᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱡᱟᱛᱮ ᱱᱤᱭᱟᱹ ᱢᱚᱱᱛᱨᱤᱫᱚᱠᱚ ᱜᱚᱱᱚᱱᱟᱭᱮᱫ ᱠᱚᱣᱟ,ᱢᱚᱱᱛᱨᱤ ᱠᱚ ᱱᱤᱭᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱡᱟᱛᱮ ᱱᱤᱭᱟᱹ ᱢᱚᱱᱛᱨᱤ ᱫᱚᱠᱚ ᱜᱚᱱᱚᱱᱟᱭᱮᱫ ᱠᱚᱣᱟ
bench/clips/public/sat/indicvoices-sat_00551_4785074604167799_chunk_5.wav,sat,sat-to-hi,6.78,False,2342.0,1132.0,861.0,332.0,2326.0,model,piper,183340,,0.094,0.444,ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱥᱚᱢᱟᱡᱽ ᱟᱨ ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱚᱠᱚᱢ ᱩᱱᱱᱚᱭᱚᱱ ᱞᱟᱹᱜᱤᱫᱵᱚᱱ,ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱥᱚᱢᱟᱡᱽ ᱟᱨ ᱟᱫᱤᱵᱟᱥᱤᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱚᱠᱚᱢ ᱩᱱᱱᱚᱭᱚᱱ ᱞᱟᱹᱜᱤᱫ ᱵᱚᱱ
bench/clips/public/sat/indicvoices-sat_00596_d4d1fac4_314f_4c57_8766_9d23792c5b95_0_c.wav,sat,sat-to-hi,8.4,False,2260.3,1126.0,782.0,338.0,2246.0,model,piper,158252,,0.145,0.364,ᱠᱚᱦᱰᱟ ᱚᱱᱟ ᱱᱤᱛᱚᱜ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱠᱤᱞᱳ ᱦᱤᱥᱟᱹᱵ ᱠᱷᱟᱱ ᱪᱚᱞᱞᱤᱥ ᱨᱩᱯᱤᱭᱟ ᱠᱤᱞᱳ,ᱦᱮᱸ ᱠᱚᱦᱚᱸᱰᱟ ᱚᱱᱠᱟ ᱱᱤᱛᱚᱜ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱠᱤᱞᱳ ᱦᱤᱥᱟᱹᱵ ᱠᱷᱟᱱ ᱪᱟᱞᱤᱥ ᱨᱩᱯᱤᱭᱟ ᱠᱤᱞᱳ
bench/clips/public/sat/indicvoices-sat_00608_d4d1fac4_314f_4c57_8766_9d23792c5b95_0_c.wav,sat,sat-to-hi,6.02,False,1999.6,793.0,857.0,336.0,1987.0,model,piper,105004,,0.3,0.625,ᱦᱮᱸ ᱜᱟᱡᱚᱨ ᱫᱚ ᱥᱟᱱᱰᱮ ᱫᱤᱱ ᱠᱚᱨᱮᱜᱮ ᱴᱷᱤᱠᱼᱟ ᱦᱮᱸ,ᱵᱟᱡᱟᱨ ᱫᱚ ᱥᱟᱱᱰᱮ ᱫᱤᱱ ᱠᱚᱨᱮ ᱜᱮ ᱴᱷᱤᱠᱟ
bench/clips/public/sat/indicvoices-sat_00628_8ca68fda_37d3_4072_9e73_111d719ce420_1_c.wav,sat,sat-to-hi,3.94,False,1862.3,709.0,593.0,546.0,1848.0,model,piper,95276,,0.038,0.2,ᱢᱚᱥᱞᱟ ᱠᱚ ᱟᱛᱮᱫ ᱤᱥᱤᱱ ᱦᱩᱭᱩᱜᱼᱟ,ᱢᱚᱥᱞᱟ ᱠᱚ ᱟᱛᱮᱜ ᱤᱥᱤᱱ ᱦᱩᱭᱩᱜᱼᱟ
bench/clips/public/sat/indicvoices-sat_00640_8ca68fda_37d3_4072_9e73_111d719ce420_1_c.wav,sat,sat-to-hi,7.4,False,2272.4,1008.0,960.0,292.0,2259.0,model,piper,231468,,0.033,0.182,ᱦᱮᱸ ᱦᱟᱹᱠᱩ ᱫᱚ ᱯᱳᱭᱞᱳ ᱥᱟᱞᱟ ᱠᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱟᱨᱯᱚᱨ ᱟᱹᱨᱩᱵᱽ ᱥᱟᱯᱷᱟ ᱠᱟᱛᱮᱫ,ᱦᱮᱸ ᱦᱟᱹᱠᱩ ᱫᱚ ᱯᱳᱭᱞᱳ ᱥᱟᱞᱟ ᱠᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱟᱨᱯᱚᱨ ᱟᱹᱨᱩᱵ ᱥᱟᱯᱷᱟ ᱠᱟᱛᱮᱜ
bench/clips/public/sat/indicvoices-sat_00677_7194659a_f99d_44a4_94e0_2fa4cfb6b228_0_c.wav,sat,sat-to-hi,7.86,False,2581.0,1234.0,991.0,340.0,2566.0,model,piper,294956,,0.068,0.136,ᱦᱮᱸ ᱮᱱᱮᱡ ᱠᱚ ᱢᱳᱴᱟᱢᱩᱴᱤ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱥᱟᱨ ᱱᱤᱛᱚᱜ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱟᱹᱞᱤᱧ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱠᱟᱜ ᱜᱮᱭᱟ ᱟᱹᱞᱤᱧᱟᱜ ᱮᱱᱮᱡ ᱠᱚᱫᱚ ᱱᱤᱛᱚᱜ ᱫᱚ ᱴᱷᱤᱠ ᱜᱮᱭᱟ,ᱦᱮᱸ ᱮᱱᱮᱡ ᱠᱚ ᱢᱳᱴᱟᱢᱩᱴᱤ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱥᱟᱨ ᱱᱤᱛᱚᱜ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱜᱮ ᱟᱹᱞᱤᱧ ᱫᱚᱞᱤᱧ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱟᱠᱟᱫ ᱜᱮᱭᱟ ᱟᱹᱞᱤᱧᱟᱜ ᱮᱱᱮᱡ ᱠᱚᱫᱚ ᱱᱤᱛᱚᱜ ᱫᱚ ᱴᱷᱤᱠ ᱜᱮᱭᱟ
bench/clips/public/sat/indicvoices-sat_00757_2a4dcf73_a4e9_4fa9_9ddc_a5b65fdbde2e_0_c.wav,sat,sat-to-hi,7.63,False,2483.6,1157.0,969.0,344.0,2470.0,model,piper,288300,,0.096,0.125,ᱥᱮᱭᱟ ᱥᱮᱭᱟ ᱥᱚᱜ ᱠᱟᱱᱟ ᱟᱨ ᱛᱤᱡᱩ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱟᱹᱰᱤ ᱠᱷᱟᱨᱟᱯ ᱫᱟᱜ ᱠᱟᱱ ᱠᱷᱟᱨᱟᱯ ᱜᱮᱛᱟᱭᱟ ᱩᱱᱤ ᱫᱚ ᱫᱟᱜ ᱫᱚ ᱟᱞᱚᱯᱮ ᱟᱹᱜᱩ ᱵᱟᱲᱟᱭᱟ,ᱥᱮᱭᱟ ᱥᱮᱭᱟ ᱥᱚᱜ ᱠᱟᱱᱟ ᱟᱨ ᱛᱤᱡᱩ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱟᱹᱰᱤ ᱠᱷᱟᱨᱟᱯ ᱫᱟᱜ ᱠᱟᱱ ᱠᱷᱟᱨᱟᱯ ᱜᱮᱛᱟᱭᱟ ᱩᱱᱤ ᱫᱚ ᱚᱲᱟᱜ ᱫᱚ ᱟᱞᱚᱯᱮ ᱟᱹᱜᱩ ᱵᱟᱲᱟᱭᱟ
bench/clips/public/sat/indicvoices-sat_00783_a7a1d9bc_a9fd_40b7_af97_33eb029ee991_0_c.wav,sat,sat-to-hi,8.02,False,1963.8,812.0,799.0,340.0,1951.0,model,piper,94252,,0.0,0.0,ᱱᱤᱛᱚᱜ ᱫᱚ ᱦᱟᱞᱠᱟ ᱤᱱᱠᱟᱹ ᱵᱮᱥ ᱧᱚᱜ ᱠᱟᱱᱟᱞᱤᱧ,ᱱᱤᱛᱚᱜ ᱫᱚ ᱦᱟᱞᱠᱟ ᱤᱱᱠᱟᱹ ᱵᱮᱥ ᱧᱚᱜ ᱠᱟᱱᱟᱞᱤᱧ
bench/clips/public/sat/indicvoices-sat_00784_a7a1d9bc_a9fd_40b7_af97_33eb029ee991_0_c.wav,sat,sat-to-hi,9.52,False,2264.4,994.0,834.0,423.0,2252.0,model,piper,175660,,0.094,0.5,ᱠᱟᱹᱢᱤᱭ ᱠᱟᱫ ᱜᱮᱭᱟᱭ ᱛᱟᱦᱚᱞᱮ ᱤᱱᱠᱟᱹ ᱱᱤᱛᱮᱜ ᱴᱷᱤᱠ ᱫᱷᱟᱨᱟ ᱜᱮᱞᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱜᱼᱟ,ᱠᱟᱹᱢᱤᱭᱟᱠᱟᱫ ᱜᱮᱭᱟᱭ ᱯᱟᱞᱮ ᱤᱱᱠᱟᱹ ᱱᱤᱛᱳᱜ ᱴᱷᱤᱠ ᱫᱷᱟᱨᱟ ᱜᱮᱞᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱫᱼᱟ
bench/clips/public/sat/indicvoices-sat_00824_4785074604159481_chunk_13.wav,sat,sat-to-hi,3.72,False,1380.7,370.0,695.0,304.0,1369.0,model,piper,35884,,0.3,0.5,ᱜᱤᱞᱟᱹᱥ ᱠᱟᱯ,ᱜᱞᱩᱥ ᱠᱟᱯ
bench/clips/public/sat/indicvoices-sat_00829_4785074604121122_chunk_1.wav,sat,sat-to-hi,7.57,False,2853.8,1535.0,943.0,362.0,2840.0,model,piper,206892,,0.042,0.333,ᱫᱩ ᱦᱟᱡᱟᱨ ᱮᱢ ᱮᱞ ᱥᱟᱯᱷᱟᱞ ᱯᱷᱤᱞᱴᱟᱨ ᱜᱨᱟᱣᱩᱱᱰᱱᱟᱴ ᱚᱭᱮᱞ ᱫᱟᱢ ᱠᱤ ᱱᱚ ᱥᱚ ᱴᱟᱠᱟ ᱠᱷᱚᱱ ᱠᱚᱢ,ᱫᱩ ᱦᱟᱡᱟᱨ ᱮᱢᱮᱞ ᱥᱟᱯᱷᱟᱞ ᱯᱷᱤᱞᱴᱟᱨ ᱜᱨᱟᱣᱩᱱᱰᱱᱟᱴ ᱳᱭᱮᱞ ᱫᱟᱢ ᱠᱤ ᱱᱚᱥᱚ ᱴᱟᱠᱟ ᱠᱷᱚᱱ ᱠᱚᱢ
