set,clip,words,chunks,asr_ms,nmt_ms,tts_ms,full_ms,first_audio_ms,last_audio_ms,stalls,chunk_vs_whole_chrf,recognized,whole,chunked
public,bench/clips/public/hi/fleurs-hi_00064_1844.wav,17,3,1343,1054,779,3176,2254,4422,0,57.7,चाँंद की सतह चट्टानों और धूल से बनी है चाँद की बाहरी परत को कृष्ट कहते हैं,"ᱪᱚᱱᱫᱨ ᱨᱮᱭᱟᱜ ᱚᱛ ᱫᱚ ᱫᱷᱤᱨᱤ ᱟᱨ ᱚᱛᱚᱢ ᱛᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ, ᱪᱚᱱᱫᱨᱚᱱ ᱨᱮᱭᱟᱜ ᱵᱤᱞᱟᱹᱛ ᱨᱮᱭᱟᱜ ᱚᱛᱚᱢ ᱫᱚ ᱠᱤᱥᱴᱚ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾",ᱪᱚᱱᱫᱨ ᱨᱮᱭᱟᱜ ᱚᱛ ᱨᱮᱭᱟᱜ ᱫᱷᱤᱨᱤ ᱾ | ᱟᱨ ᱚᱛᱚᱢ ᱠᱷᱚᱱ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱪᱚᱱᱫᱨᱚᱜ ᱾ | ᱵᱤᱞᱟᱹᱛ ᱨᱮᱭᱟᱜ ᱯᱚᱨᱤᱢᱟᱱ ᱫᱚ ᱠᱨᱤᱥᱴ ᱠᱚ ᱢᱮᱱᱚᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00067_1974.wav,13,2,1126,797,480,2403,2055,3094,0,63.5,इसी तरह पुरुषों के लिए घुटनों को ढकने वाले ट्राउजर पहनना ज़रूरी है,ᱱᱚᱶᱟ ᱞᱮᱠᱟ ᱠᱚᱲᱟ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱜᱩᱱᱤ ᱠᱚ ᱫᱚᱦᱚ ᱞᱟᱹᱜᱤᱫ ᱴᱨᱚᱡᱟᱨ ᱵᱮᱣᱦᱟᱨ ᱦᱩᱭᱩᱜ ᱞᱟᱹᱠᱛᱤ ᱠᱟᱱᱟ ᱾,ᱠᱚᱲᱟ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱦᱚᱸ ᱢᱤᱫ ᱞᱮᱠᱟ ᱜᱩᱱᱤ ᱾ | ᱢᱤᱫᱴᱟᱝ ᱠᱟᱵᱷᱟᱨᱰ ᱴᱨᱚᱡᱟᱨ ᱵᱮᱣᱦᱟᱨ ᱦᱩᱭᱩᱜ ᱞᱟᱹᱠᱛᱤ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00075_1993.wav,16,2,1448,2137,961,4546,2970,4374,0,80.1,अटलांटिक तूफान मौसम का दसवां तूफान उपोष्ण कटिबंधित तूफान जेरी आज अटलांटिक महासागर में बना है,ᱮᱱᱴᱚᱞᱮᱴᱤᱠ ᱦᱚᱨᱤᱠᱮᱱ ᱢᱚᱨᱥᱩᱢ ᱨᱮᱭᱟᱜ ᱜᱮᱞ ᱟᱱᱟᱜ ᱦᱚᱨᱤᱠᱟᱱ ᱩᱯᱼᱴᱨᱟᱢᱯᱤᱠᱮᱞ ᱦᱟᱨᱤᱠᱮᱱ ᱡᱮᱨᱤ ᱛᱮᱦᱮᱧ ᱮᱱᱴᱳᱞᱮᱴᱤᱠ ᱥᱟᱹᱢᱩᱫ ᱨᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾,ᱮᱱᱴᱚᱞᱮᱴᱤᱠ ᱦᱚᱨᱤᱠᱮᱱ ᱢᱚᱨᱥᱩᱢ ᱨᱮᱭᱟᱜ ᱜᱮᱞ ᱟᱱᱟᱜ ᱦᱟᱨᱤᱠᱮᱱ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱩᱯᱚᱼᱴᱨᱟᱢᱯᱤᱠᱮᱞ ᱾ | ᱦᱟᱨᱤᱠᱮᱱ ᱡᱮᱨᱤ ᱛᱮᱦᱮᱧ ᱮᱱᱴᱚᱞᱮᱴᱤᱠ ᱥᱟᱹᱢᱩᱫ ᱨᱮ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00102_1998.wav,26,4,1270,1113,702,3085,2323,5821,0,59.4,उनके पैरों में पपड़ियाँ और पंजे हैं वे अंडे देते हैं और वे किसी टी रैक्स की तरह अपने दो पीछे वाले पैरों पर चलते हैं,ᱩᱱᱠᱩᱭᱟᱜ ᱯᱮᱨᱮᱪ ᱨᱮ ᱯᱮᱨᱮᱪᱤ ᱟᱨ ᱯᱮᱨᱮᱪᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱟᱨ ᱩᱱᱠᱩ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱴᱤ ᱨᱮᱠᱥ ᱞᱮᱠᱟ ᱩᱱᱠᱩᱭᱟᱜ ᱛᱟᱭᱚᱢ ᱨᱮᱭᱟᱜ ᱵᱟᱨᱭᱟ ᱯᱮᱨᱮᱹᱪ ᱨᱮ ᱪᱟᱞᱟᱣᱚᱜᱼᱟ ᱾,ᱩᱱᱠᱩᱭᱟᱜ ᱯᱮᱨᱮᱪ ᱨᱮ ᱯᱤᱯᱤ ᱾ | ᱟᱨ ᱚᱱᱟ ᱠᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱯᱮᱪ ᱡᱟᱦᱟᱸ ᱫᱚ ᱩᱱᱠᱩ ᱫᱚ ᱰᱩᱵᱟᱹ ᱠᱚ ᱮᱢᱼᱟ ᱾ | ᱟᱨ ᱩᱱᱠᱩ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱴᱤ ᱨᱮᱠᱥ ᱞᱮᱠᱟ ᱾ | ᱟᱢᱟᱜ ᱛᱟᱭᱚᱢ ᱨᱮᱭᱟᱜ ᱵᱟᱨᱭᱟ ᱯᱮᱨᱮᱪ ᱪᱟᱞᱟᱣ ᱢᱮ ᱾
public,bench/clips/public/hi/fleurs-hi_00114_1741.wav,24,4,1502,898,709,3110,2234,5332,0,84.3,उत्तर की ओर के बड़े क्षेत्र में आबादी बहुत ही कम है और कुछ इलाकों में तो लगभग कोई इंसानी आबादी है ही नहीं,ᱩᱛᱛᱚᱨ ᱨᱮᱭᱟᱜ ᱢᱟᱨᱟᱝ ᱴᱚᱴᱷᱟ ᱨᱮ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱟᱹᱰᱤ ᱠᱚᱢ ᱟᱨ ᱠᱤᱪᱷᱩᱠ ᱴᱚᱴᱷᱟ ᱨᱮ ᱚᱱᱢᱟᱱ ᱡᱟᱦᱟᱱ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱵᱟᱝ ᱢᱮᱱᱟᱜᱼᱟ ᱾,ᱩᱛᱛᱚᱨ ᱥᱮᱫ ᱨᱮᱭᱟᱜ ᱢᱟᱨᱟᱝ ᱠᱚ ᱾ | ᱱᱚᱶᱟ ᱴᱚᱴᱷᱟ ᱨᱮ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱟᱹᱰᱤ ᱠᱚᱢ ᱾ | ᱟᱨ ᱠᱤᱪᱷᱩᱠ ᱴᱚᱴᱷᱟ ᱨᱮ ᱾ | ᱚᱱᱟᱛᱮ ᱚᱱᱢᱟᱱ ᱡᱟᱦᱟᱱ ᱦᱚᱲ ᱞᱮᱠᱷᱟ ᱵᱟᱝ ᱢᱮᱱᱟᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00122_1747.wav,8,1,982,806,299,2087,1753,1753,0,100.0,लोना को साथी पहलवानों ने भी श्रद्धांजलि दी,ᱞᱳᱱᱟ ᱫᱚ ᱜᱟᱛᱮ ᱠᱷᱮᱹᱞᱳᱰᱤᱭᱟᱹ ᱠᱚ ᱫᱟᱨᱟᱭ ᱛᱮ ᱢᱟᱹᱱ ᱮᱢ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾,ᱞᱳᱱᱟ ᱫᱚ ᱜᱟᱛᱮ ᱠᱷᱮᱹᱞᱳᱰᱤᱭᱟᱹ ᱠᱚ ᱫᱟᱨᱟᱭ ᱛᱮ ᱢᱟᱹᱱ ᱮᱢ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00126_1988.wav,18,2,694,716,335,1744,1653,2621,0,76.1,नाइनटीन ट्वेंटी के दशक के दौरान ज़्यादातर नागरिकों और देशों में शांतिवाद और अलगाव का नज़रिया प्रचलित था,ᱜᱮᱞᱟᱝ ᱨᱮ ᱡᱟᱹᱥᱛᱤ ᱦᱚᱲ ᱟᱨ ᱫᱤᱥᱚᱢ ᱠᱚ ᱢᱩᱫᱨᱮ ᱥᱩᱛᱚᱱᱛᱤ ᱟᱨ ᱵᱷᱮᱜᱟᱨ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,ᱜᱮᱞ ᱜᱮᱞ ᱜᱮᱞ ᱥᱮᱨᱢᱟ ᱨᱮ ᱡᱟᱹᱥᱛᱤ ᱦᱚᱲ ᱜᱮ ᱫᱤᱥᱚᱢ ᱨᱮᱱ ᱦᱚᱲ ᱾ | ᱟᱨ ᱫᱤᱥᱚᱢ ᱠᱚ ᱨᱮ ᱥᱩᱛᱚᱱᱛᱤ ᱟᱨ ᱵᱷᱮᱜᱟᱨ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00127_2007.wav,19,3,783,1181,509,2474,1803,3611,0,76.9,यूएस कॉर्प्स ऑफ इंजीनियर्स ने अंदाजा लगाया कि छह इंच बारिश पहले से क्षतिग्रस्त बाधों को तोड़ सकती है,"ᱤᱭᱩ ᱮᱥ ᱠᱚᱨᱯᱥ ᱚᱯᱷ ᱤᱱᱡᱤᱱᱤᱭᱟᱨᱥ ᱟᱜ ᱟᱭᱩᱢᱟᱹᱱ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱮ, ᱛᱩᱨᱩᱭ ᱤᱱᱪᱤ ᱫᱟᱜ ᱢᱟᱲᱟᱝ ᱠᱷᱚᱱ ᱜᱮ ᱜᱷᱟᱹᱞ ᱟᱠᱟᱱ ᱵᱚᱱᱫᱮᱡ ᱠᱚ ᱵᱚᱱᱚᱫᱚᱞ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾",ᱤᱭᱩ ᱮᱥ ᱠᱚᱨᱯᱥ ᱚᱯᱷ ᱤᱱᱡᱤᱱᱤᱭᱟᱨᱥ ᱟᱜ ᱟᱭᱩᱢᱟᱹᱱ ᱾ | ᱱᱚᱶᱟ ᱢᱟᱲᱟᱝ ᱠᱷᱚᱱ ᱛᱩᱨᱩᱭ ᱤᱱᱪᱤ ᱫᱟᱜᱡᱩᱠᱤ ᱾ | ᱜᱷᱟᱹᱞ ᱟᱠᱟᱱ ᱵᱚᱱᱫᱮᱡ ᱠᱚ ᱵᱚᱱᱚᱫᱚᱞ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00135_1761.wav,24,4,932,1082,455,2469,1846,3994,0,72.7,फोटोग्राफरों ने बाद में एक वृद्ध महिला की जगह ले ली क्योंकि उसे शौचालय जाना ज़रूरी था मडोजा को गोली मार दी गई थी,"ᱯᱷᱳᱴᱳᱜᱨᱟᱯᱷᱟᱨ ᱠᱚ ᱛᱟᱭᱚᱢᱛᱮ ᱢᱤᱫ ᱩᱢᱮᱨᱟᱱ ᱛᱤᱨᱞᱟᱹ ᱟᱜ ᱴᱷᱟᱶᱮ ᱦᱟᱛᱟᱣ ᱞᱮᱫᱟ ᱚᱡᱮ ᱫᱚ ᱩᱱᱤ ᱫᱚ ᱴᱚᱭᱞᱮᱴ ᱨᱮ ᱥᱮᱱ ᱦᱩᱭᱩᱜ ᱛᱟᱦᱮᱸᱫ, ᱢᱮᱰᱳᱡᱟ ᱫᱚ ᱜᱷᱟᱹᱞ ᱞᱮᱱᱟ ᱾",ᱯᱷᱳᱴᱳᱜᱨᱟᱯᱷᱟᱨ ᱠᱚ ᱛᱟᱭᱚᱢᱛᱮ ᱢᱤᱫᱴᱟᱝ ᱠᱚ ᱩᱫᱩᱜ ᱥᱚᱫᱚᱨ ᱞᱮᱫᱟ ᱾ | ᱢᱟᱨᱟᱝ ᱛᱤᱨᱞᱟᱹ ᱟᱜ ᱴᱷᱟᱶᱮ ᱦᱟᱛᱟᱣ ᱞᱮᱫᱟ ᱾ | ᱪᱮᱫᱟᱜ ᱥᱮ ᱩᱱᱤ ᱫᱚ ᱴᱚᱭᱞᱮᱴ ᱨᱮ ᱥᱮᱱ ᱦᱩᱭᱩᱜ ᱞᱟᱹᱠᱛᱤ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾ | ᱢᱮᱰᱳᱡᱟ ᱫᱚ ᱜᱷᱟᱹᱞ ᱞᱮᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00141_1692.wav,17,2,897,973,610,2480,2462,3409,0,85.5,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीजियम और आयोडीिन की पहचान की गई है,"ᱡᱚᱯᱚᱱ ᱨᱮᱭᱟᱜ ᱱᱤᱭᱩᱠᱞᱤᱭᱟᱨ ᱮᱡᱮᱱᱥᱤ ᱟᱜ ᱠᱟᱛᱷᱟ ᱞᱮᱠᱟᱛᱮ, پلانᱴ ᱨᱮ ᱨᱮᱰᱤᱣᱳᱭᱮᱴᱤᱠ ᱥᱤᱡᱤᱭᱟᱢ ᱟᱨ ᱟᱭᱳᱰᱤᱱ ᱪᱤᱱᱦᱟᱹ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾","ᱡᱚᱯᱚᱱ ᱨᱮᱭᱟᱜ ᱱᱤᱭᱩᱠᱞᱤᱭᱟᱨ ᱮᱡᱮᱱᱥᱤ ᱞᱮᱠᱟᱛᱮ, پلانᱴ ᱨᱮ ᱨᱮᱰᱤᱣᱳᱭᱮᱴᱤᱠ ᱥᱤᱡᱤᱭᱟᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱟᱨ ᱟᱭᱳᱰᱤᱱ ᱪᱤᱱᱦᱟᱹ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾"
public,bench/clips/public/hi/fleurs-hi_00145_1988.wav,19,2,965,884,421,2270,1900,2636,0,89.8,उन्नीस सौ बीस के दशक के दौरान ज़्यादातर नागरिकों और देशों में शांतिवाद और अलगाव का नजरिया प्रचलित था,ᱜᱮᱞ ᱜᱮᱞ ᱜᱮᱞ ᱵᱟᱨ ᱜᱮᱞ ᱜᱮᱞ ᱥᱮᱨᱢᱟ ᱨᱮ ᱡᱟᱹᱥᱛᱤ ᱦᱚᱲ ᱟᱨ ᱫᱤᱥᱚᱢ ᱠᱚ ᱢᱩᱫᱨᱮ ᱥᱩᱛᱚᱱᱛᱤ ᱟᱨ ᱵᱷᱮᱜᱟᱨ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,ᱜᱮᱞ ᱜᱮᱞ ᱜᱮᱞ ᱵᱟᱨ ᱜᱮᱞ ᱜᱮᱞ ᱥᱮᱨᱢᱟ ᱨᱮ ᱡᱟᱹᱥᱛᱤ ᱦᱚᱲ ᱜᱮ ᱾ | ᱟᱨ ᱫᱤᱥᱚᱢ ᱠᱚ ᱨᱮ ᱥᱩᱛᱚᱱᱛᱤ ᱟᱨ ᱵᱷᱮᱜᱟᱨ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00148_1891.wav,15,2,532,985,440,1957,1424,2367,0,60.1,लखा सिंह ने छप्पन भोग भजन भी प्रस्तुत किया गायक राजू खंडेलवाल उनके साथ थे,"ᱞᱚᱠᱦᱟ ᱥᱤᱝ ᱫᱚ ᱪᱚᱯᱟᱱ ᱵᱷᱳᱜ ᱵᱷᱚᱡᱚᱱ ᱮ ᱥᱮᱨᱮᱧ ᱞᱮᱫᱟ, ᱥᱮᱨᱮᱧ ᱠᱟᱹᱨᱤᱜᱚᱞ ᱨᱟᱡᱩ ᱠᱷᱟᱱᱰᱮᱞᱣᱟᱞ ᱩᱱᱤ ᱥᱟᱶᱛᱮ ᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾",ᱞᱟᱠᱷᱟ ᱥᱤᱝ ᱟᱜ ᱪᱚᱯᱟᱱ ᱵᱷᱳᱜ ᱵᱷᱚᱡᱚᱱ ᱦᱚᱸ ᱾ | ᱥᱮᱨᱮᱧ ᱠᱟᱹᱨᱤᱜᱚᱞ ᱨᱟᱡᱩ ᱠᱷᱟᱱᱰᱮᱞᱣᱟᱞ ᱩᱱᱤ ᱥᱟᱶ ᱮ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00150_1691.wav,23,3,873,930,559,2362,1958,4001,0,81.7,चनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटी फॉम के लिए यह एक समस्या है,ᱪᱟᱹᱱᱤᱱᱫᱟ ᱰᱟᱦᱟᱨ ᱨᱮ ᱢᱟᱨᱟᱝ ᱠᱳᱢᱯᱟᱱᱤ ᱠᱚᱣᱟᱜ ᱟᱡᱟᱜ ᱵᱤᱨᱚᱛᱚᱛᱚᱛ ᱢᱮᱱᱟᱜᱼᱟ ᱢᱮᱱᱠᱷᱟᱱ ᱮᱴᱟᱜ ᱰᱟᱦᱟᱨ ᱨᱮ ᱟᱨ ᱦᱩᱰᱤᱧ ᱯᱷᱚᱢ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱟᱱᱟᱴ ᱠᱟᱱᱟ ᱾,ᱪᱟᱹᱱᱰᱟ ᱨᱩᱴ ᱨᱮ ᱢᱟᱨᱟᱝ ᱠᱳᱢᱯᱟᱱᱤ ᱠᱚᱣᱟᱜ ᱟᱡᱟᱜ ᱵᱤᱨᱚᱛᱚᱛᱚᱛ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱢᱮᱱᱠᱷᱟᱱ ᱮᱴᱟᱜ ᱮᱴᱟᱜ ᱰᱟᱦᱟᱨ ᱨᱮ ᱾ | ᱟᱨ ᱦᱩᱰᱤᱧ ᱯᱷᱚᱨᱢ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱟᱱᱟᱴ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00157_1918.wav,24,4,1015,1172,865,3052,2320,5328,0,68.8,सुंदरबन को यूनेस्को द्वारा विश्वधरोहर घोषित किया गया है जंगल का वह हिस्सा जो भारत में है उसको सुंदरबन नेशनल पार्क कहा जाता है,"ᱥᱩᱵᱚᱨᱵᱚᱱᱫᱚ ᱫᱚ ᱤᱭᱩᱱᱮᱥᱠᱳ ᱫᱟᱨᱟᱭ ᱛᱮ ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱫᱷᱚᱨᱚᱢ ᱴᱷᱟᱶ ᱞᱮᱠᱟᱛᱮ ᱩᱪᱷᱟᱹᱱ ᱟᱠᱟᱱᱟ, ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱵᱤᱨ ᱨᱮᱭᱟᱜ ᱚᱱᱟ ᱦᱤᱸᱥ ᱫᱚ ᱥᱩᱵᱚᱨᱵᱟᱱᱫᱚ ᱡᱟᱹᱛᱤᱭᱟᱹᱨᱤ ᱵᱟᱜᱣᱟᱱ ᱧᱩᱛᱩᱢ ᱛᱮ ᱩᱯᱨᱩᱢᱟ ᱾","ᱥᱩᱵᱚᱨᱵᱚᱱ ᱫᱚ ᱤᱭᱩᱱᱮᱥᱠᱳ ᱫᱟᱨᱟᱭ ᱛᱮ ᱡᱮᱜᱮᱫ ᱫᱷᱚᱨᱚᱢ ᱞᱮᱠᱟᱛᱮ ᱩᱪᱷᱟᱹᱱ ᱟᱠᱟᱱᱟ ᱾ | ᱵᱤᱨ ᱨᱮᱭᱟᱜ ᱚᱱᱟ ᱦᱤᱸᱥ ᱠᱚᱨᱟᱣ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾ | ᱵᱷᱟᱨᱚᱛ ᱨᱮ ᱡᱟᱦᱟᱸ ᱢᱮᱱᱟᱜ ᱟ, ᱚᱱᱟ ᱞᱟᱹᱜᱤᱫ ᱾ | ᱥᱩᱱᱫᱚᱨᱵᱚᱱ ᱡᱟᱹᱛᱤᱭᱟᱹᱨᱤ ᱵᱟᱜᱣᱟᱱ ᱧᱩᱛᱩᱢ ᱛᱮ ᱩᱯᱨᱩᱢᱟ ᱾"
public,bench/clips/public/hi/fleurs-hi_00159_1941.wav,16,2,626,681,476,1783,1944,2920,0,81.0,ये जोड़े अपने बच्चे के लिए गोद लेने की योजना बनाने का विकल्प चुन सकते हैं,ᱱᱚᱶᱟ ᱡᱩᱨᱤᱯᱟᱹᱨᱤ ᱠᱚ ᱩᱱᱠᱩ ᱨᱮᱱ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱦᱟᱛᱟᱣ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱦᱟᱛᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,ᱱᱚᱶᱟ ᱡᱩᱨᱤᱯᱟᱹᱨᱤ ᱫᱚ ᱩᱱᱠᱩ ᱨᱮᱱ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱰᱟᱣᱩᱱᱞᱳᱰ ᱠᱚ ᱮᱢ ᱞᱮᱫᱟ ᱾ | ᱦᱟᱛᱟᱣ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱦᱟᱛᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00162_1876.wav,21,3,879,1038,519,2436,2064,3784,0,76.9,उत्तरी मेरियंस इमरजेंसी प्रबंधन कार्यालय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई थी,"ᱩᱛᱛᱚᱨ ᱢᱮᱨᱤᱱᱥ ᱮᱢᱟᱨᱡᱮᱱᱥ ᱢᱮᱱᱮᱡᱢᱮᱱᱴ ᱚᱯᱷᱤᱥ ᱞᱟᱹᱭ ᱟᱠᱟᱫᱟ ᱡᱮ, ᱫᱤᱥᱚᱢ ᱨᱮ ᱡᱟᱦᱟᱱ ᱦᱟᱹᱱ ᱨᱮᱭᱟᱜ ᱰᱚᱜᱚᱨ ᱵᱟᱝ ᱧᱟᱢ ᱟᱠᱟᱱᱟ ᱾",ᱩᱛᱛᱚᱨ ᱢᱮᱨᱤᱱᱥ ᱮᱢᱟᱨᱡᱮᱱᱥ ᱢᱮᱱᱮᱡᱢᱮᱱᱴ ᱚᱯᱷᱤᱥ ᱞᱟᱹᱭ ᱟᱠᱟᱫᱟ ᱾ | ᱡᱟᱦᱟᱸ ᱫᱚ ᱫᱤᱥᱚᱢ ᱨᱮᱭᱟᱜ ᱦᱟᱹᱱ ᱾ | ᱡᱟᱦᱟᱱ ᱰᱚᱜᱚᱨ ᱵᱟᱝ ᱧᱟᱢ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00165_1754.wav,18,2,1154,1034,402,2589,2184,3205,0,56.2,पपड़ी पतली होने के कारण आसपास पर कई मारियां होंगी लावा के लिए सतह पर बढ़ना आसान था,"ᱪᱚᱞᱟᱹ ᱫᱚ ᱦᱩᱰᱤᱧ ᱦᱩᱭ ᱞᱮᱱᱛᱮ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱨᱮ ᱟᱭᱢᱟ ᱜᱷᱟᱹᱞ ᱦᱳᱭᱳᱜᱼᱟ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱞᱮᱵᱷᱟ ᱞᱟᱹᱜᱤᱫ ᱚᱛ ᱨᱮ ᱯᱟᱥᱱᱟᱣ ᱫᱚ ᱟᱞᱜᱟᱼᱟ ᱾",ᱪᱚᱞᱟᱹ ᱫᱚ ᱦᱩᱰᱤᱧ ᱦᱩᱭ ᱞᱮᱱᱛᱮ ᱥᱳᱨᱥᱳᱯᱳᱨ ᱨᱮ ᱟᱭᱢᱟ ᱜᱷᱟᱹᱞ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾ | ᱦᱤᱭᱮᱱ ᱞᱮᱵᱷᱟ ᱪᱮᱛᱟᱱ ᱨᱮ ᱪᱟᱞᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱟᱹᱰᱤ ᱟᱞᱜᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00166_1679.wav,15,2,824,806,318,1949,1729,2594,0,56.9,एरो स्मिथ ने अपने दौरे के अपने से संगीत कार्यक्रमों को रद्द कर दिया है,ᱮᱨᱳ ᱥᱢᱤᱛ ᱫᱚ ᱟᱡᱟᱜ ᱴᱩᱨ ᱠᱷᱚᱱ ᱠᱚᱱᱥᱟᱨᱴ ᱠᱚ ᱵᱚᱱᱚᱫᱚᱞ ᱟᱠᱟᱫᱟ ᱾,ᱮᱨᱳ ᱥᱢᱤᱛ ᱟᱡᱟᱜ ᱴᱨᱤᱯ ᱠᱷᱚᱱ ᱾ | ᱠᱚᱱᱥᱟᱨᱴ ᱠᱚ ᱵᱚᱱᱚᱫᱚᱞ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾
