clip,lang,direction,clip_seconds,cold,pipeline_ms,asr_ms,nmt_ms,tts_ms,server_ms,source,tts_engine,audio_bytes,tts_error,cer,wer,reference,recognized
bench/clips/public/sat/indicvoices-sat_00457_b163fdd0_38b1_4b54_8a8b_4741a10c3bf0_1_c.wav,sat,sat-to-hi,6.96,False,1745.9,710.0,383.0,640.0,1733.0,model,piper,163372,,0.122,0.3,ᱟᱢ ᱚ ᱥᱩᱞᱮᱠᱷᱟ ᱪᱮᱫ ᱞᱟᱹᱭ ᱢᱮ ᱪᱮᱫ ᱠᱚ ᱠᱷᱚᱵᱚᱨ ᱠᱚ,ᱟᱢ ᱚᱻ ᱥᱩᱞᱮ ᱞᱮᱠᱟ ᱪᱮᱫ ᱞᱟᱹᱭ ᱢᱮ ᱪᱮᱫ ᱠᱚ ᱠᱷᱚᱵᱚᱨ ᱠᱚ
bench/clips/public/sat/indicvoices-sat_00466_b163fdd0_38b1_4b54_8a8b_4741a10c3bf0_1_c.wav,sat,sat-to-hi,7.58,False,1704.3,668.0,625.0,397.0,1691.0,model,piper,161836,,0.119,0.308,ᱟᱞᱮ ᱦᱚᱸ ᱵᱟᱦᱟ ᱢᱮᱱᱟᱜ ᱵᱟᱦᱟ ᱦᱚᱸ ᱵᱮᱥ ᱜᱮ ᱥᱚᱨᱦᱟᱭ ᱠᱚᱦᱚᱸ ᱤᱭᱟᱹ ᱠᱚ ᱟᱨᱚ,ᱟᱞᱮ ᱦᱚᱸ ᱵᱟᱦᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱵᱟᱦᱟ ᱦᱚᱸ ᱵᱟᱥᱜᱮ ᱥᱚᱦᱚᱨᱟᱭ ᱠᱚᱦᱚᱸ ᱤᱭᱟᱹ ᱠᱚ ᱟᱨᱚ
bench/clips/public/sat/indicvoices-sat_00493_4785074604198170_chunk_1.wav,sat,sat-to-hi,8.88,False,1959.1,836.0,641.0,469.0,1947.0,model,piper,238124,,0.18,0.778,ᱫᱟᱠᱟᱼᱩᱛᱩ ᱤᱥᱤᱱ ᱫᱚ ᱵᱮᱥᱜᱤᱧ ᱵᱟᱲᱟᱭᱟ ᱟᱨ ᱚᱱᱟᱫᱚ ᱤᱥᱤᱱ ᱠᱚᱦᱚᱸ,ᱫᱟᱠᱟ ᱩᱛᱩ ᱤᱥᱤᱱ ᱫᱚ ᱟᱹᱰᱤ ᱵᱮᱥᱜᱮᱧ ᱵᱟᱰᱟᱭᱟ ᱟᱨ ᱚᱱᱟ ᱫᱚ ᱤᱥᱤᱱ ᱠᱚᱦᱚᱸ
bench/clips/public/sat/indicvoices-sat_00517_96d0a2bd_d5b2_4035_9122_f9f69debea89_1_c.wav,sat,sat-to-hi,3.9,False,1339.4,519.0,343.0,465.0,1327.0,model,piper,73772,,0.034,0.333,ᱚᱻᱟᱪᱪᱷᱟ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱟᱫᱚ ᱱᱚᱣᱟ ᱫᱚ,ᱚ ᱟᱪᱪᱷᱟ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱟᱫᱚ ᱱᱚᱣᱟ ᱫᱚ
bench/clips/public/sat/indicvoices-sat_00548_4785074604167799_chunk_2.wav,sat,sat-to-hi,6.69,False,1743.1,748.0,668.0,313.0,1729.0,model,piper,183340,,0.034,0.5,ᱢᱚᱱᱛᱨᱤᱠᱚ ᱱᱤᱭᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱡᱟᱛᱮ ᱱᱤᱭᱟᱹ ᱢᱚᱱᱛᱨᱤᱫᱚᱠᱚ ᱜᱚᱱᱚᱱᱟᱭᱮᱫ ᱠᱚᱣᱟ,ᱢᱚᱱᱛᱨᱤ ᱠᱚ ᱱᱤᱭᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱡᱟᱛᱮ ᱱᱤᱭᱟᱹ ᱢᱚᱱᱛᱨᱤ ᱫᱚᱠᱚ ᱜᱚᱱᱚᱱᱟᱭᱮᱫ ᱠᱚᱣᱟ
bench/clips/public/sat/indicvoices-sat_00551_4785074604167799_chunk_5.wav,sat,sat-to-hi,6.78,False,1709.2,656.0,573.0,465.0,1693.0,model,piper,192044,,0.109,0.667,ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱥᱚᱢᱟᱡᱽ ᱟᱨ ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱨᱮᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱚᱠᱚᱢ ᱩᱱᱱᱚᱭᱚᱱ ᱞᱟᱹᱜᱤᱫᱵᱚᱱ,ᱟᱫᱤᱵᱟᱹᱥᱤ ᱥᱚᱢᱟᱡᱽ ᱟᱨ ᱟᱫᱤᱵᱟᱹᱥᱤᱭᱟᱜ ᱟᱭᱢᱟ ᱨᱚᱠᱚᱢ ᱩᱱᱱᱟᱚᱭᱚᱱ ᱞᱟᱹᱜᱤᱫ ᱵᱚᱱ
bench/clips/public/sat/indicvoices-sat_00596_d4d1fac4_314f_4c57_8766_9d23792c5b95_0_c.wav,sat,sat-to-hi,8.4,False,1725.2,695.0,587.0,429.0,1711.0,model,piper,170540,,0.113,0.364,ᱠᱚᱦᱰᱟ ᱚᱱᱟ ᱱᱤᱛᱚᱜ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱠᱤᱞᱳ ᱦᱤᱥᱟᱹᱵ ᱠᱷᱟᱱ ᱪᱚᱞᱞᱤᱥ ᱨᱩᱯᱤᱭᱟ ᱠᱤᱞᱳ,ᱦᱮᱸ ᱠᱚᱦᱰᱟ ᱚᱱᱠᱟ ᱱᱤᱛᱳᱜ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱠᱤᱞᱳ ᱦᱤᱥᱟᱹᱵ ᱠᱷᱟᱱ ᱪᱟᱞᱞᱤᱥ ᱨᱩᱯᱤᱭᱟ ᱠᱤᱞᱳ
bench/clips/public/sat/indicvoices-sat_00608_d4d1fac4_314f_4c57_8766_9d23792c5b95_0_c.wav,sat,sat-to-hi,6.02,False,1460.4,513.0,401.0,535.0,1448.0,model,piper,109100,,0.3,0.625,ᱦᱮᱸ ᱜᱟᱡᱚᱨ ᱫᱚ ᱥᱟᱱᱰᱮ ᱫᱤᱱ ᱠᱚᱨᱮᱜᱮ ᱴᱷᱤᱠᱼᱟ ᱦᱮᱸ,ᱵᱟᱡᱟᱨ ᱫᱚ ᱥᱟᱱᱰᱮ ᱫᱤᱱ ᱠᱚᱨᱮ ᱜᱮ ᱴᱷᱤᱠᱟ
bench/clips/public/sat/indicvoices-sat_00628_8ca68fda_37d3_4072_9e73_111d719ce420_1_c.wav,sat,sat-to-hi,3.94,False,1410.9,524.0,310.0,565.0,1398.0,model,piper,99372,,0.038,0.2,ᱢᱚᱥᱞᱟ ᱠᱚ ᱟᱛᱮᱫ ᱤᱥᱤᱱ ᱦᱩᱭᱩᱜᱼᱟ,ᱢᱚᱥᱞᱟ ᱠᱚ ᱟᱛᱮᱮᱫ ᱤᱥᱤᱱ ᱦᱩᱭᱩᱜᱼᱟ
bench/clips/public/sat/indicvoices-sat_00640_8ca68fda_37d3_4072_9e73_111d719ce420_1_c.wav,sat,sat-to-hi,7.4,False,1737.2,687.0,752.0,282.0,1720.0,model,piper,237100,,0.033,0.182,ᱦᱮᱸ ᱦᱟᱹᱠᱩ ᱫᱚ ᱯᱳᱭᱞᱳ ᱥᱟᱞᱟ ᱠᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱟᱨᱯᱚᱨ ᱟᱹᱨᱩᱵᱽ ᱥᱟᱯᱷᱟ ᱠᱟᱛᱮᱫ,ᱦᱮᱸ ᱦᱟᱹᱠᱩ ᱫᱚ ᱯᱳᱭᱞᱳ ᱥᱟᱞᱟ ᱠᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱟᱨᱯᱚᱨ ᱟᱹᱨᱩᱵ ᱥᱟᱯᱷᱟ ᱠᱟᱛᱮᱜ
bench/clips/public/sat/indicvoices-sat_00677_7194659a_f99d_44a4_94e0_2fa4cfb6b228_0_c.wav,sat,sat-to-hi,7.86,False,1993.1,720.0,819.0,440.0,1979.0,model,piper,327212,,0.068,0.136,ᱦᱮᱸ ᱮᱱᱮᱡ ᱠᱚ ᱢᱳᱴᱟᱢᱩᱴᱤ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱥᱟᱨ ᱱᱤᱛᱚᱜ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱟᱹᱞᱤᱧ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱠᱟᱜ ᱜᱮᱭᱟ ᱟᱹᱞᱤᱧᱟᱜ ᱮᱱᱮᱡ ᱠᱚᱫᱚ ᱱᱤᱛᱚᱜ ᱫᱚ ᱴᱷᱤᱠ ᱜᱮᱭᱟ,ᱦᱮᱸ ᱮᱱᱮᱡ ᱠᱚ ᱢᱳᱴᱟᱢᱩᱴᱤ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱥᱟᱨ ᱱᱤᱛᱚᱜ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱜᱮ ᱟᱹᱞᱤᱧ ᱫᱚᱞᱤᱧ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱟᱠᱟᱟᱜ ᱜᱮᱭᱟ ᱟᱹᱞᱤᱧᱟᱜ ᱮᱱᱮᱡ ᱠᱚᱫᱚ ᱱᱤᱛᱚᱜ ᱫᱚ ᱴᱷᱤᱠ ᱜᱮᱭᱟ
bench/clips/public/sat/indicvoices-sat_00757_2a4dcf73_a4e9_4fa9_9ddc_a5b65fdbde2e_0_c.wav,sat,sat-to-hi,7.63,False,1912.6,732.0,799.0,369.0,1899.0,model,piper,282156,,0.096,0.125,ᱥᱮᱭᱟ ᱥᱮᱭᱟ ᱥᱚᱜ ᱠᱟᱱᱟ ᱟᱨ ᱛᱤᱡᱩ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱟᱹᱰᱤ ᱠᱷᱟᱨᱟᱯ ᱫᱟᱜ ᱠᱟᱱ ᱠᱷᱟᱨᱟᱯ ᱜᱮᱛᱟᱭᱟ ᱩᱱᱤ ᱫᱚ ᱫᱟᱜ ᱫᱚ ᱟᱞᱚᱯᱮ ᱟᱹᱜᱩ ᱵᱟᱲᱟᱭᱟ,ᱥᱮᱭᱟ ᱥᱮᱭᱟ ᱥᱚᱜ ᱠᱟᱱᱟ ᱟᱨ ᱛᱤᱡᱩ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱟᱹᱰᱤ ᱠᱷᱟᱨᱟᱯ ᱫᱟᱜ ᱠᱟᱱ ᱠᱷᱟᱨᱟᱯ ᱜᱮᱛᱟᱭᱟ ᱩᱱᱤ ᱫᱚ ᱚᱣᱟᱜ ᱫᱚ ᱟᱞᱚᱯᱮ ᱟᱹᱜᱩ ᱵᱟᱲᱟᱭᱟ
bench/clips/public/sat/indicvoices-sat_00783_a7a1d9bc_a9fd_40b7_af97_33eb029ee991_0_c.wav,sat,sat-to-hi,8.02,False,1600.3,648.0,366.0,572.0,1586.0,model,piper,92204,,0.0,0.0,ᱱᱤᱛᱚᱜ ᱫᱚ ᱦᱟᱞᱠᱟ ᱤᱱᱠᱟᱹ ᱵᱮᱥ ᱧᱚᱜ ᱠᱟᱱᱟᱞᱤᱧ,ᱱᱤᱛᱚᱜ ᱫᱚ ᱦᱟᱞᱠᱟ ᱤᱱᱠᱟᱹ ᱵᱮᱥ ᱧᱚᱜ ᱠᱟᱱᱟᱞᱤᱧ
bench/clips/public/sat/indicvoices-sat_00784_a7a1d9bc_a9fd_40b7_af97_33eb029ee991_0_c.wav,sat,sat-to-hi,9.52,False,1647.0,636.0,614.0,383.0,1633.0,model,piper,176172,,0.094,0.5,ᱠᱟᱹᱢᱤᱭ ᱠᱟᱫ ᱜᱮᱭᱟᱭ ᱛᱟᱦᱚᱞᱮ ᱤᱱᱠᱟᱹ ᱱᱤᱛᱮᱜ ᱴᱷᱤᱠ ᱫᱷᱟᱨᱟ ᱜᱮᱞᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱜᱼᱟ,ᱠᱟᱹᱢᱤᱭᱟᱠᱟᱫ ᱜᱮᱭᱟᱭ ᱯᱟᱞᱮ ᱤᱱᱠᱟᱹ ᱱᱤᱛᱳᱜ ᱴᱷᱤᱠ ᱫᱷᱟᱨᱟ ᱜᱮᱞᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱫᱼᱟ
bench/clips/public/sat/indicvoices-sat_00824_4785074604159481_chunk_13.wav,sat,sat-to-hi,3.72,False,1001.5,344.0,310.0,335.0,988.0,model,piper,36396,,0.2,0.5,ᱜᱤᱞᱟᱹᱥ ᱠᱟᱯ,ᱜᱤᱞᱩᱥ ᱠᱟᱯ
bench/clips/public/sat/indicvoices-sat_00829_4785074604121122_chunk_1.wav,sat,sat-to-hi,7.57,False,2013.0,915.0,746.0,340.0,2000.0,model,piper,233004,,0.028,0.2,ᱫᱩ ᱦᱟᱡᱟᱨ ᱮᱢ ᱮᱞ ᱥᱟᱯᱷᱟᱞ ᱯᱷᱤᱞᱴᱟᱨ ᱜᱨᱟᱣᱩᱱᱰᱱᱟᱴ ᱚᱭᱮᱞ ᱫᱟᱢ ᱠᱤ ᱱᱚ ᱥᱚ ᱴᱟᱠᱟ ᱠᱷᱚᱱ ᱠᱚᱢ,ᱫᱩ ᱦᱟᱡᱟᱨ ᱮᱢᱮᱞ ᱥᱟᱯᱷᱟᱞ ᱯᱷᱤᱞᱴᱟᱨ ᱜᱨᱟᱣᱩᱱᱰᱱᱟᱴ ᱭᱮᱞ ᱫᱟᱢ ᱠᱤ ᱱᱚ ᱥᱚ ᱴᱟᱠᱟ ᱠᱷᱚᱱ ᱠᱚᱢ
