clip,lang,direction,clip_seconds,cold,pipeline_ms,asr_ms,nmt_ms,tts_ms,server_ms,source,tts_engine,audio_bytes,tts_error,cer,wer,reference,recognized
bench/clips/public/hi/fleurs-hi_00127_2007.wav,hi,hi-to-sat,7.8,False,2072.0,666.0,938.0,452.0,2056.0,model,piper,405548,,0.04,0.2,यू.एस. कॉर्प्स ऑफ़ इंजीनियर्स ने अंदाजा लगाया कि 6 इंच बारिश पहले से क्षतिग्रस्त बांधों को तोड़ सकती है,यूएस कॉर्प्स ऑफ इंजीनियर्स ने अंदाजा लगाया कि छह इंच बारिश पहले से क्षतिग्रस्त बाधों को तोड़ सकती है
bench/clips/public/hi/fleurs-hi_00135_1761.wav,hi,hi-to-sat,9.84,False,2312.6,874.0,1008.0,416.0,2298.0,model,piper,367148,,0.018,0.042,फ़ोटोग्राफ़रों ने बाद में एक वृद्ध महिला की जगह ले ली क्योंकि उसे शौचालय जाना ज़रूरी था मेंडोज़ा को गोली मार दी गई थी,फोटोग्राफरों ने बाद में एक वृद्ध महिला की जगह ले ली क्योंकि उसे शौचालय जाना ज़रूरी था मडोजा को गोली मार दी गई थी
bench/clips/public/hi/fleurs-hi_00141_1692.wav,hi,hi-to-sat,8.52,False,2170.6,713.0,937.0,510.0,2160.0,model,piper,436268,,0.011,0.059,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीज़ियम और आयोडीन की पहचान की गई है,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीजियम और आयोडीिन की पहचान की गई है
bench/clips/public/hi/fleurs-hi_00145_1988.wav,hi,hi-to-sat,8.7,False,1862.0,713.0,688.0,447.0,1849.0,model,piper,315948,,0.144,0.176,1920 के दशक के दौरान ज़्यादातर नागरिकों और देशों में शांतिवाद और अलगाव का नज़रिया प्रचलित था,उन्नीस सौ बीस के दशक के दौरान ज़्यादातर नागरिकों और देशों में शांतिवाद और अलगाव का नजरिया प्रचलित था
bench/clips/public/hi/fleurs-hi_00148_1891.wav,hi,hi-to-sat,7.44,False,1967.5,729.0,849.0,375.0,1953.0,model,piper,318508,,0.027,0.067,लक्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किया गायक राजू खंडेलवाल उनके साथ थे,लखा सिंह ने छप्पन भोग भजन भी प्रस्तुत किया गायक राजू खंडेलवाल उनके साथ थे
bench/clips/public/hi/fleurs-hi_00150_1691.wav,hi,hi-to-sat,9.9,False,2237.9,805.0,939.0,481.0,2225.0,model,piper,422956,,0.03,0.087,चुनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटी फ़र्म के लिए यह एक समस्या है,चनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटी फॉम के लिए यह एक समस्या है
bench/clips/public/hi/fleurs-hi_00157_1918.wav,hi,hi-to-sat,8.88,False,2120.2,656.0,944.0,509.0,2109.0,model,piper,454188,,0.041,0.125,सुंदरबन को यूनेस्को द्वारा विश्व धरोहर घोषित किया है जंगल का वह हिस्सा जो भारत में है उसको सुंदरबन नेशनल पार्क कहा जाता है,सुंदरबन को यूनेस्को द्वारा विश्वधरोहर घोषित किया गया है जंगल का वह हिस्सा जो भारत में है उसको सुंदरबन नेशनल पार्क कहा जाता है
bench/clips/public/hi/fleurs-hi_00159_1941.wav,hi,hi-to-sat,5.64,False,1538.9,513.0,648.0,364.0,1525.0,model,piper,235052,,0.0,0.0,ये जोड़े अपने बच्चे के लिए गोद लेने की योजना बनाने का विकल्प चुन सकते हैं,ये जोड़े अपने बच्चे के लिए गोद लेने की योजना बनाने का विकल्प चुन सकते हैं
bench/clips/public/hi/fleurs-hi_00162_1876.wav,hi,hi-to-sat,9.24,False,2108.0,767.0,827.0,494.0,2088.0,model,piper,320556,,0.036,0.095,उत्तरी मैरिएनस इमरजेंसी प्रबंधन कार्यलय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई थी,उत्तरी मेरियंस इमरजेंसी प्रबंधन कार्यालय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई थी
bench/clips/public/hi/fleurs-hi_00165_1754.wav,hi,hi-to-sat,9.96,False,2113.5,806.0,896.0,400.0,2101.0,model,piper,297516,,0.025,0.158,पपड़ी पतली होने के कारण आस-पास पर कई मारिया होंगी लावा के लिए सतह पर बढ़ना आसान था,पपड़ी पतली होने के कारण आसपास पर कई मारियां होंगी लावा के लिए सतह पर बढ़ना आसान था
bench/clips/public/hi/fleurs-hi_00166_1679.wav,hi,hi-to-sat,7.38,False,1682.4,675.0,764.0,231.0,1671.0,model,piper,169516,,0.043,0.214,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है,एरो स्मिथ ने अपने दौरे के अपने से संगीत कार्यक्रमों को रद्द कर दिया है
bench/clips/public/hi/fleurs-hi_00173_1823.wav,hi,hi-to-sat,9.0,False,2268.7,742.0,1026.0,488.0,2256.0,model,piper,386604,,0.015,0.04,यातायात बहाव दो बिंदुओं के बीच व्यक्तिगत चालकों और वाहनों की गतिविधि और एक दूसरे के साथ की जाने वाली पारस्परिक क्रिया का अध्ययन है,यातायात भाव दो बिंदुओं के बीच व्यक्तिगत चालकों और वाहनों की गतिविधि और एक दूसरे के साथ की जाने वाली पारस्परिक क्रिया का अध्ययन है
bench/clips/public/hi/fleurs-hi_00174_1880.wav,hi,hi-to-sat,8.16,False,1720.2,609.0,599.0,500.0,1708.0,model,piper,263212,,0.0,0.0,इस प्रकार जब पेंसिल आई तो यह कई लोगों के लिए एक अच्छी दोस्त थी,इस प्रकार जब पेंसिल आई तो यह कई लोगों के लिए एक अच्छी दोस्त थी
bench/clips/public/hi/fleurs-hi_00178_1754.wav,hi,hi-to-sat,9.54,False,2227.3,799.0,1039.0,376.0,2214.0,model,piper,314412,,0.037,0.211,पपड़ी पतली होने के कारण आस-पास पर कई मारिया होंगी लावा के लिए सतह पर बढ़ना आसान था,पपड़ी पतली होने के कारण आसपास पर कईमारियां होंगी लावा के लिए सतह पर बढ़ना आसान था
bench/clips/public/hi/fleurs-hi_00183_1838.wav,hi,hi-to-sat,7.32,False,1680.2,680.0,711.0,276.0,1667.0,model,piper,204844,,0.0,0.0,गीज़ा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है,गीजा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है
bench/clips/public/hi/fleurs-hi_00185_1762.wav,hi,hi-to-sat,6.84,False,1842.8,794.0,739.0,299.0,1831.0,model,piper,227884,,0.048,0.167,यह बीमारी सूअरों के कारण होती है जो बाद में मच्छरों के माध्यम से मनुष्यों में आती है,यह बीमारी सुअरों के कारण होती है जो बाद में मच्छरों के माध्यम से मनुष्यों में आ जाती है
bench/clips/public/hi/fleurs-hi_00188_1757.wav,hi,hi-to-sat,7.68,False,1935.4,767.0,774.0,382.0,1922.0,model,piper,308780,,0.23,0.464,केवल जर्म-लाइन कोशिकाओं में वृद्धि बच्चों तक पहुंच सकती है जबकि अन्य कहीं होने वाली वृद्धि से कोशिकाएं नष्ट हो सकती हैं या कैंसर हो सकता है,केवल जर्म लाइन कोशिका में वृद्धिपतों तक पहुंच सकती जकि अनन््य होने वाली वृद्धि से कोशिकाएं नष्ट कर सकती है यह अपन समझता है
bench/clips/public/hi/fleurs-hi_00190_1885.wav,hi,hi-to-sat,6.24,False,1852.4,664.0,858.0,316.0,1839.0,model,piper,252460,,0.171,0.412,10 00-11 00 बजे एमडीटी के बीच यार्ड में कैदियों द्वारा आग लगा दी गई थी,दस से ग्यारह बजे एम डी टी के बीच यार्ड में कैदियों द्वारा आग लगा दी गई थी
bench/clips/public/hi/fleurs-hi_00192_1912.wav,hi,hi-to-sat,9.48,False,2034.8,830.0,823.0,370.0,2022.0,model,piper,280108,,0.009,0.048,अधिकांश छोटे द्वीप स्वतंत्र राष्ट्र हैं या फ़्रांस से संबंधित हैं और लग्ज़री बीच रिसॉर्ट के रूप में जाने जाते हैं,अधिकांश छोटे द्वीप स्वतंत्र राष्ट्र हैं या फ्रांस से संबंधित हैं और लग्ज़री बीच रििसॉर्ट के रूप में जाने जाते हैं
bench/clips/public/hi/fleurs-hi_00217_1745.wav,hi,hi-to-sat,7.68,False,2063.3,721.0,879.0,451.0,2051.0,model,piper,367148,,0.02,0.105,प्राकृतिक वातावरण में पौधे सबसे अच्छे दिखते हैं इसलिए सिर्फ एक नमूने को भी हटाने के प्रलोभन को रोकें,प्राकृतिक वातावरण में पौधे सबसे अच्छे दिखेते हैं इसलिए सिर्फ एक नमूने को भी हटाने के प्रलोभन को रोकेें
bench/clips/public/hi/fleurs-hi_00226_1917.wav,hi,hi-to-sat,8.94,False,1919.8,728.0,787.0,390.0,1904.0,model,piper,305708,,0.0,0.0,रोम में अलग-अलग जगहों पर कई बड़े टेलीविज़न स्क्रीन लगाए गए ताकि लोग समारोह देख सकें,रोम में अलग अलग जगहों पर कई बड़े टेलीविज़न स्क्रीन लगाए गए ताकि लोग समारोह देख सकें
bench/clips/public/hi/fleurs-hi_00227_2002.wav,hi,hi-to-sat,7.56,False,1892.8,700.0,801.0,378.0,1879.0,model,piper,267308,,0.0,0.0,यह डिवाइस को हवा में मूव करके खिलाड़ियों को एक्शन और मूवमेंट कंट्रोल करने की अनुमति देगा,यह डिवाइस को हवा में मूव करके खिलाड़ियों को एक्शन और मूवमेंट कंट्रोल करने की अनुमति देगा
bench/clips/public/hi/fleurs-hi_00232_1679.wav,hi,hi-to-sat,6.36,False,1666.5,644.0,694.0,315.0,1653.0,model,piper,181292,,0.0,0.0,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है,एरोस्मिथ ने अपने दौरे के अपने शेष संगीत कार्यक्रमों को रद्द कर दिया है
bench/clips/public/hi/fleurs-hi_00237_1891.wav,hi,hi-to-sat,6.12,False,1872.8,681.0,822.0,356.0,1859.0,model,piper,308780,,0.04,0.133,लक्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किया गायक राजू खंडेलवाल उनके साथ थे,ल्खा सिंह ने छप्पन भोग भजन भी प्रस्तुत किए गायक राजू खंडेलवाल उनके साथ थे
bench/clips/public/hi/fleurs-hi_00240_1698.wav,hi,hi-to-sat,9.12,False,2360.0,824.0,1011.0,514.0,2349.0,model,piper,420908,,0.058,0.2,ब्रह्मांड की सभी वस्तुएं पदार्थ से बनी हैं सारे पदार्थ सूक्ष्तम कणों से बनें हैं जिन्हें अणु कहा जाता है,ब्रह्मांड की सभी वस्तुएँ पदार्थ से बनी हैं सारे पदार्थ सूक्ष्मतम कणों से बने हैं जिन्हें अनु का कहा जाता है
bench/clips/public/hi/fleurs-hi_00247_1770.wav,hi,hi-to-sat,8.88,False,2029.6,781.0,861.0,375.0,2016.0,model,piper,311340,,0.012,0.105,यह तर्कसंगत लग रहा है क्योंकि ऐसा महसूस नहीं होता है कि पृथ्वी चल रही है है कि नहीं,यह तर्क संगत लग रहा है क्योंकि ऐसा महसूस नहीं होता है कि पृथ्वी चल रही है है कि नहीं
bench/clips/public/hi/fleurs-hi_00251_1687.wav,hi,hi-to-sat,8.76,False,2008.9,784.0,858.0,353.0,1996.0,model,piper,294444,,0.023,0.118,अलगाव और पुनर्संयोजन भिन्नता प्रत्येक पीढ़ी के साथ दो पूलों के बीच आगे-पीछे होती रहती है,अलगाव और पुनर्सयोजन भिन्नता प्रत्येक पीढ़ी के साथ दो पुलों के बीच आगे पीछे होती रहती है
bench/clips/public/hi/fleurs-hi_00253_1844.wav,hi,hi-to-sat,7.32,False,1864.6,724.0,788.0,341.0,1854.0,model,piper,303148,,0.041,0.059,चांद की सतह चट्टानों और धूल से बनी है चांद की बाहरी परत को क्रस्ट कहते हैं,चांद की सतह चट्टानों और धूल से बनी है चांद की बाहरी परत को कृष््ट कहते हैं
bench/clips/public/hi/fleurs-hi_00268_1846.wav,hi,hi-to-sat,9.24,False,2251.1,796.0,940.0,503.0,2239.0,model,piper,445484,,0.108,0.12,इस प्रारूप सबसे सरल पूर्ण-संख्या अनुपात प्राप्त करने के लिए बारह से भाग देना के अभिमुखता अनुपात को इसलिए 3:2 कहा जाता है।,इस प्रारूप सबसे सरल पूर्ण संख्या अनुपात प्राप्त करने के लिए बारह से भाग देना क्या अभिमुखता अनुपात को इसलिए तीन बिलंबों कहा जाता है
bench/clips/public/hi/fleurs-hi_00282_2006.wav,hi,hi-to-sat,6.36,False,1903.2,598.0,880.0,413.0,1891.0,model,piper,353324,,0.033,0.111,कैल्शियम और पोटैशियम जैसे तत्वों को धातु माना जाता है बेशक चांदी और सोने जैसी धातुएं भी हैं,कैल्शियम और पोटैशियम जैसे तत्त्वों को धातु माना जाता है बेशक चांदी और सोने जैसी धातुए भी हैं
bench/clips/public/hi/fleurs-hi_00286_1994.wav,hi,hi-to-sat,9.6,False,2097.6,842.0,831.0,410.0,2083.0,model,piper,359468,,0.04,0.1,यह कहने की कोई ज़रूरत नहीं कि यदि आप रोमांस लैंग्वेज़ जानते हैं तो आपके लिए पुर्तगाली सीखना आसान होगा,य कहने की कोई जरूरत नहीं है कि यदि आप रोमांस लैंग्वेज जानते हैं तो आपके लिए पुर्तगाली सीखना आसान होगा
bench/clips/public/hi/fleurs-hi_00293_1851.wav,hi,hi-to-sat,9.3,False,2592.5,826.0,1094.0,660.0,2580.0,model,piper,584748,,0.019,0.136,चीर धाराएं समुद्र तट पर लगकर लौटने वाली लहरों का प्रवाह होता है अक्सर एक चट्टान या इसी तरह के पदार्थों पर,चीरधाराएं समुद्र तट पर लगाकर लौटने वाली लहरों का प्रवाह होता है अक्सर एक चट्टान या इसी तरह के पदार्थों पर
bench/clips/public/hi/fleurs-hi_00294_1661.wav,hi,hi-to-sat,8.4,False,1927.8,705.0,785.0,425.0,1915.0,model,piper,329772,,0.0,0.0,यह कहते हुए कि वे चीन के आर्थिक उत्पादन के आधार पर बनाए जाएंगे उन्होंने कटौती के लिए कोई आंकड़ा निर्धारित नहीं किया,यह कहते हुए कि वे चीन के आर्थिक उत्पादन के आधार पर बनाए जाएंगे उन्होंने कटौती के लिए कोई आंकड़ा निर्धारित नहीं किया
bench/clips/public/hi/fleurs-hi_00295_1691.wav,hi,hi-to-sat,8.04,False,2112.0,677.0,919.0,499.0,2095.0,model,piper,419884,,0.01,0.043,चुनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटी फ़र्म के लिए यह एक समस्या है,चुनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटे फर्म के लिए यह एक समस्या है
bench/clips/public/hi/fleurs-hi_00303_1821.wav,hi,hi-to-sat,8.1,False,1945.0,781.0,844.0,306.0,1931.0,model,piper,266796,,0.024,0.143,मस्तिष्क विकृति और व्यवहार के बीच संबंध अनुसंधान में वैज्ञानिकों का समर्थन करते हैं,मस्तिष्क विकृति और व्यवहार के बीच संबं्ध अनुसंधन में वैज्ञानिकों का समर्थन करते हैं
bench/clips/public/hi/fleurs-hi_00306_1871.wav,hi,hi-to-sat,6.18,False,1637.6,632.0,712.0,281.0,1625.0,model,piper,206892,,0.02,0.2,मध्यपूर्व की गर्म जलवायु में घर उतना ज़रूरी नहीं था,मध्य पूर्व की गर्म जलवायु में घर उतना जरूरी नहीं था
bench/clips/public/hi/fleurs-hi_00313_1728.wav,hi,hi-to-sat,6.96,False,1779.3,700.0,801.0,266.0,1768.0,model,piper,207916,,0.134,0.143,गोभी का जूस अम्लीय या आधारभूत क्षारीय रसायन के आधार पर रंग बदलता है,गोभी का जूस अमलीय या आधारभूत रसायन के आधार पर रंग बदलता है
bench/clips/public/hi/fleurs-hi_00326_1976.wav,hi,hi-to-sat,7.08,False,1960.8,621.0,939.0,387.0,1947.0,model,piper,345644,,0.031,0.235,मध्य क्रम के बल्लेबाज सचिन तेंदुलकर और राहुल द्रविड़ ने अच्छा प्रदर्शन किया और शतकीय साझेदारी बनाई,मध्यक्रम के बल्लेबा सचिन तेंदुलकर और राहुल द्रविड़ ने अच्छा प्रदर्शन किया और सतकीय साझेदारी बनाई
bench/clips/public/hi/fleurs-hi_00327_1910.wav,hi,hi-to-sat,5.94,False,1791.8,653.0,565.0,560.0,1778.0,model,piper,224812,,0.014,0.071,ऐसा माना जाता है कि पेरिस के निवासी अहंकारी असभ्य और अभिमानी होते हैं,ऐसा माना जाता है कि पेरिस की निवासी अहंकारी असभ्य और अभिमानी होते हैं
bench/clips/public/hi/fleurs-hi_00336_1791.wav,hi,hi-to-sat,4.14,False,1719.5,581.0,701.0,425.0,1707.0,model,piper,222764,,0.034,0.154,चीज़ों पर कुछ बनाकर या खरोंच कर इस जगह को नुक़सान न पहुंचाएं,चीजों पर कुछ बनाकर या खरोच कर इस जगह को नुकसान न पहुंचाए
bench/clips/public/hi/fleurs-hi_00343_1860.wav,hi,hi-to-sat,7.02,False,1868.1,608.0,774.0,472.0,1854.0,model,piper,330284,,0.0,0.0,राज्यपाल के कार्यालय ने बताया कि घायलों में से उन्नीस पुलिस अधिकारी थे,राज्यपाल के कार्यालय ने बताया कि घायलों में से उन्नीस पुलिस अधिकारी थे
bench/clips/public/hi/fleurs-hi_00349_1692.wav,hi,hi-to-sat,7.62,False,1554.0,664.0,846.0,27.0,1536.0,model,cache,436268,,0.0,0.0,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीज़ियम और आयोडीन की पहचान की गई है,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीजियम और आयोडीन की पहचान की गई है
bench/clips/public/hi/fleurs-hi_00352_1840.wav,hi,hi-to-sat,9.0,False,1948.9,521.0,925.0,491.0,1937.0,model,piper,420908,,0.067,0.138,इटली के कई अन्य शहरों और दुनिया के बाकी हिस्सों में खासकर पोलैंड में इस तरह के सेटअप बनाए गए थे जिन्हें बड़ी संख्या में लोगों ने देखा था,इटली के कई अन्य शहरों और दुनिया के बाकी हिस्सों में खासकर पोलैंड में इस तरह के सेटअप बनाए गए थे जिन्हें बड़ी संख्या में लोग देखने आते थे
bench/clips/public/hi/fleurs-hi_00354_1947.wav,hi,hi-to-sat,9.9,False,2035.3,865.0,762.0,395.0,2022.0,model,piper,266796,,0.076,0.091,टुकड़ियों के पहुंचने से पहले 1800 के दशक से हैती का कभी-भी बीमारियों से जुड़ी समस्याओं से सामना नहीं हुआ था,टुकड़ियों के पहुंचने से पहले अठारह सौ के दशक से हैती का कभी भी बीमारियों से जुड़ी समस्याओं से सामना नहीं हुआ था
bench/clips/public/hi/fleurs-hi_00359_1839.wav,hi,hi-to-sat,9.36,False,1774.7,808.0,687.0,264.0,1759.0,model,piper,145452,,0.031,0.167,स्कीइंग मार्ग को एक हाईकिंग लंबी पैदल यात्रा मार्ग जैसा ही सोचें।,स्कींग मार्ग को एक हाइकिंग लंबी पैदल यात्रा मार्ग जैसा ही सोचें
bench/clips/public/hi/fleurs-hi_00360_1750.wav,hi,hi-to-sat,6.42,False,1831.5,679.0,685.0,451.0,1816.0,model,piper,196140,,0.0,0.0,यह खोज पक्षियों में पंखों के विकास की पूरी जानकारी भी प्रदान करती है,यह खोज पक्षियों में पंखों के विकास की पूरी जानकारी भी प्रदान करती है
bench/clips/public/hi/fleurs-hi_00362_1772.wav,hi,hi-to-sat,6.72,False,1829.7,681.0,703.0,431.0,1815.0,model,piper,217132,,0.0,0.0,इसलिए यह माना जा रहा है कि नोटेशन को सिर्फ़ एक लेबल के रूप में जोड़ा गया था,इसलिए यह माना जा रहा है कि नोटेशन को सिर्फ एक लेबल के रूप में जोड़ा गया था
bench/clips/public/hi/fleurs-hi_00364_1817.wav,hi,hi-to-sat,7.62,False,1839.6,692.0,709.0,424.0,1824.0,model,piper,188972,,0.06,0.125,हालांकि शेंगेन ज़ोन इस मामले में कुछ हद तक एक देश की तरह काम करता है,हालांकि शेंगन ज़ोन इस मामले में एक हद तक एक देश की तरह काम करता है
bench/clips/public/hi/fleurs-hi_00367_1876.wav,hi,hi-to-sat,9.48,False,2013.2,801.0,810.0,388.0,1998.0,model,piper,298540,,0.027,0.095,उत्तरी मैरिएनस इमरजेंसी प्रबंधन कार्यलय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई थी,उत्तरी मैरिएनस इमरजेंसी प्रबंधन कार्यालय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई है
